@id,n,r,r1,NCBI_id
3336,NUDT4,ncbigene:11163,ncbigene,11163
3335,RABL2A,ncbigene:11159,ncbigene,11159
3334,SART3,ncbigene:9733,ncbigene,9733
3333,AKAP7,ncbigene:9465,ncbigene,9465
3332,PRPF3,ncbigene:9129,ncbigene,9129
3331,RIOK1,ncbigene:83732,ncbigene,83732
3330,TUT1,ncbigene:64852,ncbigene,64852
3329,LSM2,ncbigene:57819,ncbigene,57819
3328,LSM8,ncbigene:51691,ncbigene,51691
3327,SNU13,ncbigene:4809,ncbigene,4809
3326,LSM3,ncbigene:27258,ncbigene,27258
3325,LSM1,ncbigene:27257,ncbigene,27257
3324,PRPF31,ncbigene:26121,ncbigene,26121
3323,LSM5,ncbigene:23658,ncbigene,23658
3322,PATL1,ncbigene:219988,ncbigene,219988
3321,CLNS1A,ncbigene:1207,ncbigene,1207
3320,ZNF511,ncbigene:118472,ncbigene,118472
3319,TMCC2,ncbigene:9911,ncbigene,9911
3318,RABGAP1L,ncbigene:9910,ncbigene,9910
3317,TJAP1,ncbigene:93643,ncbigene,93643
3316,VARS1,ncbigene:7407,ncbigene,7407
3315,CORO1B,ncbigene:57175,ncbigene,57175
3314,RABGAP1,ncbigene:23637,ncbigene,23637
3313,CORO1C,ncbigene:23603,ncbigene,23603
3312,NPTXR,ncbigene:23467,ncbigene,23467
3311,TASOR,ncbigene:23272,ncbigene,23272
3310,C1orf162,ncbigene:128346,ncbigene,128346
3309,CORO1A,ncbigene:11151,ncbigene,11151
3308,RBX1,ncbigene:9978,ncbigene,9978
3307,CUL7,ncbigene:9820,ncbigene,9820
3306,CUL1,ncbigene:8454,ncbigene,8454
3305,TMEM126A,ncbigene:84233,ncbigene,84233
3304,MGST3,ncbigene:4259,ncbigene,4259
3303,CUL9,ncbigene:23113,ncbigene,23113
3302,JADE3,ncbigene:9767,ncbigene,9767
3301,JADE1,ncbigene:79960,ncbigene,79960
3300,BRPF3,ncbigene:27154,ncbigene,27154
3299,BRD1,ncbigene:23774,ncbigene,23774
3298,JADE2,ncbigene:23338,ncbigene,23338
3297,KAT7,ncbigene:11143,ncbigene,11143
3296,CDK11B,ncbigene:984,ncbigene,984
3295,RPS6KA4,ncbigene:8986,ncbigene,8986
3294,IKBKG,ncbigene:8517,ncbigene,8517
3293,TSSK6,ncbigene:83983,ncbigene,83983
3292,BTK,ncbigene:695,ncbigene,695
3291,STK11,ncbigene:6794,ncbigene,6794
3290,BRAF,ncbigene:673,ncbigene,673
3289,SRMS,ncbigene:6725,ncbigene,6725
3288,RYK,ncbigene:6259,ncbigene,6259
3287,RPS6KB2,ncbigene:6199,ncbigene,6199
3286,RPS6KA3,ncbigene:6197,ncbigene,6197
3285,RPS6KA2,ncbigene:6196,ncbigene,6196
3284,RPS6KA1,ncbigene:6195,ncbigene,6195
3283,MAP3K20,ncbigene:51776,ncbigene,51776
3282,ARAF,ncbigene:369,ncbigene,369
3281,INSRR,ncbigene:3645,ncbigene,3645
3280,IKBKB,ncbigene:3551,ncbigene,3551
3279,AMHR2,ncbigene:269,ncbigene,269
3278,ANKK1,ncbigene:255239,ncbigene,255239
3277,FYN,ncbigene:2534,ncbigene,2534
3276,FER,ncbigene:2241,ncbigene,2241
3275,STK35,ncbigene:140901,ncbigene,140901
3274,CHUK,ncbigene:1147,ncbigene,1147
3273,PWP1,ncbigene:11137,ncbigene,11137
3272,TSHR,ncbigene:7253,ncbigene,7253
3271,CA10,ncbigene:56934,ncbigene,56934
3270,DNAJB11,ncbigene:51726,ncbigene,51726
3269,ITFG2,ncbigene:55846,ncbigene,55846
3268,KLC1,ncbigene:3831,ncbigene,3831
3267,TES,ncbigene:26136,ncbigene,26136
3266,TMCO4,ncbigene:255104,ncbigene,255104
3265,SZT2,ncbigene:23334,ncbigene,23334
3264,C12orf66,ncbigene:144577,ncbigene,144577
3263,KPTN,ncbigene:11133,ncbigene,11133
3262,STK4,ncbigene:6789,ncbigene,6789
3261,STK3,ncbigene:6788,ncbigene,6788
3260,MAP1S,ncbigene:55201,ncbigene,55201
3259,MAP1B,ncbigene:4131,ncbigene,4131
3258,MAP1A,ncbigene:4130,ncbigene,4130
3257,NME7,ncbigene:29922,ncbigene,29922
3256,NUF2,ncbigene:83540,ncbigene,83540
3255,MIS12,ncbigene:79003,ncbigene,79003
3254,KNL1,ncbigene:57082,ncbigene,57082
3253,PUM1,ncbigene:9698,ncbigene,9698
3252,GAK,ncbigene:2580,ncbigene,2580
3251,CLASRP,ncbigene:11129,ncbigene,11129
3250,RBP4,ncbigene:5950,ncbigene,5950
3249,GPN1,ncbigene:11321,ncbigene,11321
3248,KIF3B,ncbigene:9371,ncbigene,9371
3247,MFHAS1,ncbigene:9258,ncbigene,9258
3246,KIFAP3,ncbigene:22920,ncbigene,22920
3245,TYW3,ncbigene:127253,ncbigene,127253
3244,KIF3A,ncbigene:11127,ncbigene,11127
3243,ITGA6,ncbigene:3655,ncbigene,3655
3242,CNNM3,ncbigene:26505,ncbigene,26505
3241,OAF,ncbigene:220323,ncbigene,220323
3240,FAF1,ncbigene:11124,ncbigene,11124
3239,PRDX6,ncbigene:9588,ncbigene,9588
3238,RCAN3,ncbigene:11123,ncbigene,11123
3237,TMX4,ncbigene:56255,ncbigene,56255
3236,BTRC,ncbigene:8945,ncbigene,8945
3235,RFX2,ncbigene:5990,ncbigene,5990
3234,RFX1,ncbigene:5989,ncbigene,5989
3233,FOXN3,ncbigene:1112,ncbigene,1112
3232,ATP5MC1,ncbigene:516,ncbigene,516
3231,SLC39A11,ncbigene:201266,ncbigene,201266
3230,HOMER1,ncbigene:9456,ncbigene,9456
3229,ZMYM6,ncbigene:9204,ncbigene,9204
3228,TAX1BP1,ncbigene:8887,ncbigene,8887
3227,PPFIA3,ncbigene:8541,ncbigene,8541
3226,GTPBP6,ncbigene:8225,ncbigene,8225
3225,TNIP2,ncbigene:79155,ncbigene,79155
3224,RRBP1,ncbigene:6238,ncbigene,6238
3223,BBS1,ncbigene:582,ncbigene,582
3222,UBXN1,ncbigene:51035,ncbigene,51035
3221,METTL15,ncbigene:196074,ncbigene,196074
3220,RDH13,ncbigene:112724,ncbigene,112724
3219,CEP350,ncbigene:9857,ncbigene,9857
3218,CEP19,ncbigene:84984,ncbigene,84984
3217,RITA1,ncbigene:84934,ncbigene,84934
3216,VASP,ncbigene:7408,ncbigene,7408
3215,PPP2R1A,ncbigene:5518,ncbigene,5518
3214,PPP2CB,ncbigene:5516,ncbigene,5516
3213,PPP2R3C,ncbigene:55012,ncbigene,55012
3212,RABL2B,ncbigene:11158,ncbigene,11158
3211,CEP43,ncbigene:11116,ncbigene,11116
3210,CIT,ncbigene:11113,ncbigene,11113
3209,ZNF692,ncbigene:55657,ncbigene,55657
3208,HIBADH,ncbigene:11112,ncbigene,11112
3207,TCEAL1,ncbigene:9338,ncbigene,9338
3206,CHEK1,ncbigene:1111,ncbigene,1111
3205,IMP4,ncbigene:92856,ncbigene,92856
3204,DHX57,ncbigene:90957,ncbigene,90957
3203,NOP14,ncbigene:8602,ncbigene,8602
3202,ZCRB1,ncbigene:85437,ncbigene,85437
3201,YBX3,ncbigene:8531,ncbigene,8531
3200,LTV1,ncbigene:84946,ncbigene,84946
3199,SMARCA5,ncbigene:8467,ncbigene,8467
3198,CMSS1,ncbigene:84319,ncbigene,84319
3197,LLPH,ncbigene:84298,ncbigene,84298
3196,UTP23,ncbigene:84294,ncbigene,84294
3195,RBM42,ncbigene:79171,ncbigene,79171
3194,CCDC86,ncbigene:79080,ncbigene,79080
3193,NOC4L,ncbigene:79050,ncbigene,79050
3192,SSB,ncbigene:6741,ncbigene,6741
3191,ZNF574,ncbigene:64763,ncbigene,64763
3190,METTL17,ncbigene:64745,ncbigene,64745
3189,RPS24,ncbigene:6229,ncbigene,6229
3188,RPS17,ncbigene:6218,ncbigene,6218
3187,RPS13,ncbigene:6207,ncbigene,6207
3186,RPS5,ncbigene:6193,ncbigene,6193
3185,RPS3,ncbigene:6188,ncbigene,6188
3184,DDX55,ncbigene:57696,ncbigene,57696
3183,UTP3,ncbigene:57050,ncbigene,57050
3182,PHAX,ncbigene:51808,ncbigene,51808
3181,MOV10,ncbigene:4343,ncbigene,4343
3180,KNOP1,ncbigene:400506,ncbigene,400506
3179,H1-6,ncbigene:3010,ncbigene,3010
3178,CCDC59,ncbigene:29080,ncbigene,29080
3177,ZBTB11,ncbigene:27107,ncbigene,27107
3176,AATF,ncbigene:26574,ncbigene,26574
3175,RRP12,ncbigene:23223,ncbigene,23223
3174,DAXX,ncbigene:1616,ncbigene,1616
3173,SRSF12,ncbigene:135295,ncbigene,135295
3172,QKI,ncbigene:9444,ncbigene,9444
3171,RAP1GAP,ncbigene:5909,ncbigene,5909
3170,CTNNBIP1,ncbigene:56998,ncbigene,56998
3169,MAPK8,ncbigene:5599,ncbigene,5599
3168,EPB41L4B,ncbigene:54566,ncbigene,54566
3167,FURIN,ncbigene:5045,ncbigene,5045
3166,APBB1,ncbigene:322,ncbigene,322
3165,ARL2BP,ncbigene:23568,ncbigene,23568
3164,CNN2,ncbigene:1265,ncbigene,1265
3163,PALM2,ncbigene:114299,ncbigene,114299
3162,COL5A1,ncbigene:1289,ncbigene,1289
3161,PRSS23,ncbigene:11098,ncbigene,11098
3160,RAE1,ncbigene:8480,ncbigene,8480
3159,NUP42,ncbigene:11097,ncbigene,11097
3158,SETD1A,ncbigene:9739,ncbigene,9739
3157,ASH2L,ncbigene:9070,ncbigene,9070
3156,RBBP5,ncbigene:5929,ncbigene,5929
3155,RERE,ncbigene:473,ncbigene,473
3154,CXXC1,ncbigene:30827,ncbigene,30827
3153,ATN1,ncbigene:1822,ncbigene,1822
3152,WDR5,ncbigene:11091,ncbigene,11091
3151,AKR1C3,ncbigene:8644,ncbigene,8644
3150,AKR1C4,ncbigene:1109,ncbigene,1109
3149,TTC13,ncbigene:79573,ncbigene,79573
3148,MR1,ncbigene:3140,ncbigene,3140
3147,SPCS1,ncbigene:28972,ncbigene,28972
3146,TMEM131,ncbigene:23505,ncbigene,23505
3145,DIDO1,ncbigene:11083,ncbigene,11083
3144,LCMT2,ncbigene:9836,ncbigene,9836
3143,TPTE2,ncbigene:93492,ncbigene,93492
3142,P2RX6,ncbigene:9127,ncbigene,9127
3141,MAS1,ncbigene:4142,ncbigene,4142
3140,C3orf38,ncbigene:285237,ncbigene,285237
3139,TTLL1,ncbigene:25809,ncbigene,25809
3138,TBC1D22A,ncbigene:25771,ncbigene,25771
3137,TTLL12,ncbigene:23170,ncbigene,23170
3136,HSFY1,ncbigene:86614,ncbigene,86614
3135,ZNF219,ncbigene:51222,ncbigene,51222
3134,TMEM184A,ncbigene:202915,ncbigene,202915
3133,CCR6,ncbigene:1235,ncbigene,1235
3132,MCC,ncbigene:4163,ncbigene,4163
3131,KLHDC2,ncbigene:23588,ncbigene,23588
3130,TRIOBP,ncbigene:11078,ncbigene,11078
3129,KLHL24,ncbigene:54800,ncbigene,54800
3128,TPPP,ncbigene:11076,ncbigene,11076
3127,STMN3,ncbigene:50861,ncbigene,50861
3126,STMN1,ncbigene:3925,ncbigene,3925
3125,FAM136A,ncbigene:84908,ncbigene,84908
3124,ACOX1,ncbigene:51,ncbigene,51
3123,DUSP14,ncbigene:11072,ncbigene,11072
3122,MBD3L1,ncbigene:85509,ncbigene,85509
3121,CDK2AP1,ncbigene:8099,ncbigene,8099
3120,GATAD2B,ncbigene:57459,ncbigene,57459
3119,SNRNP35,ncbigene:11066,ncbigene,11066
3118,LDLRAD4,ncbigene:753,ncbigene,753
3117,TMEM51,ncbigene:55092,ncbigene,55092
3116,NDFIP2,ncbigene:54602,ncbigene,54602
3115,TMEM255B,ncbigene:348013,ncbigene,348013
3114,ILDR1,ncbigene:286676,ncbigene,286676
3113,SPART,ncbigene:23111,ncbigene,23111
3112,CPSF7,ncbigene:79869,ncbigene,79869
3111,WWP2,ncbigene:11060,ncbigene,11060
3110,WWP1,ncbigene:11059,ncbigene,11059
3109,CPSF6,ncbigene:11052,ncbigene,11052
3108,NUDT21,ncbigene:11051,ncbigene,11051
3107,PSMD6,ncbigene:9861,ncbigene,9861
3106,PAAF1,ncbigene:80227,ncbigene,80227
3105,PSMD11,ncbigene:5717,ncbigene,5717
3104,PSMD8,ncbigene:5714,ncbigene,5714
3103,PSMD3,ncbigene:5709,ncbigene,5709
3102,PSMD2,ncbigene:5708,ncbigene,5708
3101,PSMD1,ncbigene:5707,ncbigene,5707
3100,PSMC6,ncbigene:5706,ncbigene,5706
3099,PSMC4,ncbigene:5704,ncbigene,5704
3098,PSMC2,ncbigene:5701,ncbigene,5701
3097,PSMC1,ncbigene:5700,ncbigene,5700
3096,EIF2AK3,ncbigene:9451,ncbigene,9451
3095,ITFG1,ncbigene:81533,ncbigene,81533
3094,SGCB,ncbigene:6443,ncbigene,6443
3093,PTPN2,ncbigene:5771,ncbigene,5771
3092,ECSIT,ncbigene:51295,ncbigene,51295
3091,NDUFAF1,ncbigene:51103,ncbigene,51103
3090,APOB,ncbigene:338,ncbigene,338
3089,GABRE,ncbigene:2564,ncbigene,2564
3088,ADGRL1,ncbigene:22859,ncbigene,22859
3087,LEMD2,ncbigene:221496,ncbigene,221496
3086,SLC38A10,ncbigene:124565,ncbigene,124565
3085,RGPD5,ncbigene:84220,ncbigene,84220
3084,RGPD8,ncbigene:727851,ncbigene,727851
3083,RANGAP1,ncbigene:5905,ncbigene,5905
3082,RANBP2,ncbigene:5903,ncbigene,5903
3081,RANBP1,ncbigene:5902,ncbigene,5902
3080,RAN,ncbigene:5901,ncbigene,5901
3079,B2M,ncbigene:567,ncbigene,567
3078,NUSAP1,ncbigene:51203,ncbigene,51203
3077,RGPD1,ncbigene:400966,ncbigene,400966
3076,NEMP1,ncbigene:23306,ncbigene,23306
3075,RCC1,ncbigene:1104,ncbigene,1104
3074,RLIM,ncbigene:51132,ncbigene,51132
3073,RIPK3,ncbigene:11035,ncbigene,11035
3072,TRIM4,ncbigene:89122,ncbigene,89122
3071,RAB5A,ncbigene:5868,ncbigene,5868
3070,RAB31,ncbigene:11031,ncbigene,11031
3069,FEM1A,ncbigene:55527,ncbigene,55527
3068,RBPMS2,ncbigene:348093,ncbigene,348093
3067,RBPMS,ncbigene:11030,ncbigene,11030
3066,LILRA1,ncbigene:11024,ncbigene,11024
3065,SLC6A5,ncbigene:9152,ncbigene,9152
3064,PDCD1LG2,ncbigene:80380,ncbigene,80380
3063,ITGA5,ncbigene:3678,ncbigene,3678
3062,CD274,ncbigene:29126,ncbigene,29126
3061,VSTM1,ncbigene:284415,ncbigene,284415
3060,RAB35,ncbigene:11021,ncbigene,11021
3059,TTC30A,ncbigene:92104,ncbigene,92104
3058,IFT20,ncbigene:90410,ncbigene,90410
3057,IFT88,ncbigene:8100,ncbigene,8100
3056,IFT74,ncbigene:80173,ncbigene,80173
3055,TTC26,ncbigene:79989,ncbigene,79989
3054,IFT22,ncbigene:64792,ncbigene,64792
3053,IFT80,ncbigene:57560,ncbigene,57560
3052,IFT46,ncbigene:56912,ncbigene,56912
3051,HSPB11,ncbigene:51668,ncbigene,51668
3050,IFT52,ncbigene:51098,ncbigene,51098
3049,IFT81,ncbigene:28981,ncbigene,28981
3048,IFT172,ncbigene:26160,ncbigene,26160
3047,TRAF3IP1,ncbigene:26146,ncbigene,26146
3046,CLUAP1,ncbigene:23059,ncbigene,23059
3045,TTC30B,ncbigene:150737,ncbigene,150737
3044,IFT27,ncbigene:11020,ncbigene,11020
3043,GCSH,ncbigene:2653,ncbigene,2653
3042,LIAS,ncbigene:11019,ncbigene,11019
3041,TPGS1,ncbigene:91978,ncbigene,91978
3040,FGF17,ncbigene:8822,ncbigene,8822
3039,SAYSD1,ncbigene:55776,ncbigene,55776
3038,MAPK1,ncbigene:5594,ncbigene,5594
3037,SNRNP27,ncbigene:11017,ncbigene,11017
3036,CREB5,ncbigene:9586,ncbigene,9586
3035,FOSL1,ncbigene:8061,ncbigene,8061
3034,BACH1,ncbigene:571,ncbigene,571
3033,BATF3,ncbigene:55509,ncbigene,55509
3032,JUNB,ncbigene:3726,ncbigene,3726
3031,FOSB,ncbigene:2354,ncbigene,2354
3030,KDELR3,ncbigene:11015,ncbigene,11015
3029,KLK15,ncbigene:55554,ncbigene,55554
3028,GINM1,ncbigene:116254,ncbigene,116254
3027,KDELR2,ncbigene:11014,ncbigene,11014
3026,ASF1B,ncbigene:55723,ncbigene,55723
3025,ASF1A,ncbigene:25842,ncbigene,25842
3024,CMTM6,ncbigene:54918,ncbigene,54918
3023,GLIPR1,ncbigene:11010,ncbigene,11010
3022,CD47,ncbigene:961,ncbigene,961
3021,ATP2B1,ncbigene:490,ncbigene,490
3020,RBM26,ncbigene:64062,ncbigene,64062
3019,KIF2C,ncbigene:11004,ncbigene,11004
3018,LPCAT1,ncbigene:79888,ncbigene,79888
3017,BCL2L2,ncbigene:599,ncbigene,599
3016,UNC45A,ncbigene:55898,ncbigene,55898
3015,VAC14,ncbigene:55697,ncbigene,55697
3014,HAUS7,ncbigene:55559,ncbigene,55559
3013,MINDY2,ncbigene:54629,ncbigene,54629
3012,HPS1,ncbigene:3257,ncbigene,3257
3011,SLC27A2,ncbigene:11001,ncbigene,11001
3010,KCNK16,ncbigene:83795,ncbigene,83795
3009,CLRN2,ncbigene:645104,ncbigene,645104
3008,CCDC107,ncbigene:203260,ncbigene,203260
3007,SLC27A3,ncbigene:11000,ncbigene,11000
3006,CIAO1,ncbigene:9391,ncbigene,9391
3005,XPO4,ncbigene:64328,ncbigene,64328
3004,MMS19,ncbigene:64210,ncbigene,64210
3003,THADA,ncbigene:63892,ncbigene,63892
3002,GBA2,ncbigene:57704,ncbigene,57704
3001,XPO5,ncbigene:57510,ncbigene,57510
3000,INTS12,ncbigene:57117,ncbigene,57117
2999,WDR45B,ncbigene:56270,ncbigene,56270
2998,HEATR1,ncbigene:55127,ncbigene,55127
2997,INTS1,ncbigene:26173,ncbigene,26173
2996,OSBPL3,ncbigene:26031,ncbigene,26031
2995,XPO6,ncbigene:23214,ncbigene,23214
2994,OSBPL6,ncbigene:114880,ncbigene,114880
2993,SAAL1,ncbigene:113174,ncbigene,113174
2992,ILVBL,ncbigene:10994,ncbigene,10994
2991,FCRL2,ncbigene:79368,ncbigene,79368
2990,DLK2,ncbigene:65989,ncbigene,65989
2989,RDH14,ncbigene:57665,ncbigene,57665
2988,DNAJC27,ncbigene:51277,ncbigene,51277
2987,DENR,ncbigene:8562,ncbigene,8562
2986,CIPC,ncbigene:85457,ncbigene,85457
2985,C4orf3,ncbigene:401152,ncbigene,401152
2984,GCN1,ncbigene:10985,ncbigene,10985
2983,MAPRE2,ncbigene:10982,ncbigene,10982
2982,GDI2,ncbigene:2665,ncbigene,2665
2981,RAB38,ncbigene:23682,ncbigene,23682
2980,CHML,ncbigene:1122,ncbigene,1122
2979,CHM,ncbigene:1121,ncbigene,1121
2978,RAB32,ncbigene:10981,ncbigene,10981
2977,KLHL15,ncbigene:80311,ncbigene,80311
2976,KCTD9,ncbigene:54793,ncbigene,54793
2975,PRAME,ncbigene:23532,ncbigene,23532
2974,KLHDC3,ncbigene:116138,ncbigene,116138
2973,WDR20,ncbigene:91833,ncbigene,91833
2972,FERMT2,ncbigene:10979,ncbigene,10979
2971,TSEN34,ncbigene:79042,ncbigene,79042
2970,CDKN2AIP,ncbigene:55602,ncbigene,55602
2969,PCF11,ncbigene:51585,ncbigene,51585
2968,TSEN54,ncbigene:283989,ncbigene,283989
2967,TSEN15,ncbigene:116461,ncbigene,116461
2966,CLP1,ncbigene:10978,ncbigene,10978
2965,TRIP4,ncbigene:9325,ncbigene,9325
2964,ASCC2,ncbigene:84164,ncbigene,84164
2963,ASCC1,ncbigene:51008,ncbigene,51008
2962,ALKBH3,ncbigene:221120,ncbigene,221120
2961,TFEB,ncbigene:7942,ncbigene,7942
2960,GPSM3,ncbigene:63940,ncbigene,63940
2959,SIPA1L2,ncbigene:57568,ncbigene,57568
2958,SAMD4B,ncbigene:55095,ncbigene,55095
2957,ABLIM1,ncbigene:3983,ncbigene,3983
2956,SFN,ncbigene:2810,ncbigene,2810
2955,WWTR1,ncbigene:25937,ncbigene,25937
2954,SAMD4A,ncbigene:23034,ncbigene,23034
2953,DMTN,ncbigene:2039,ncbigene,2039
2952,RNF144A,ncbigene:9781,ncbigene,9781
2951,YIF1B,ncbigene:90522,ncbigene,90522
2950,ADPGK,ncbigene:83440,ncbigene,83440
2949,RTN4R,ncbigene:65078,ncbigene,65078
2948,RGS3,ncbigene:5998,ncbigene,5998
2947,PRELP,ncbigene:5549,ncbigene,5549
2946,VSIG8,ncbigene:391123,ncbigene,391123
2945,FBXO28,ncbigene:23219,ncbigene,23219
2944,ISCA1,ncbigene:81689,ncbigene,81689
2943,ELOB,ncbigene:6923,ncbigene,6923
2942,ELOC,ncbigene:6921,ncbigene,6921
2941,RAB40C,ncbigene:57799,ncbigene,57799
2940,RAB40B,ncbigene:10966,ncbigene,10966
2939,UBE3D,ncbigene:90025,ncbigene,90025
2938,TRMU,ncbigene:55687,ncbigene,55687
2937,CCDC117,ncbigene:150275,ncbigene,150275
2936,ERP29,ncbigene:10961,ncbigene,10961
2935,CENPH,ncbigene:64946,ncbigene,64946
2934,ITGAD,ncbigene:3681,ncbigene,3681
2933,LMAN2,ncbigene:10960,ncbigene,10960
2932,LIPG,ncbigene:9388,ncbigene,9388
2931,CDK5RAP3,ncbigene:80279,ncbigene,80279
2930,TMED9,ncbigene:54732,ncbigene,54732
2929,TMED7,ncbigene:51014,ncbigene,51014
2928,TMED5,ncbigene:50999,ncbigene,50999
2927,CTXN1,ncbigene:404217,ncbigene,404217
2926,TMED3,ncbigene:23423,ncbigene,23423
2925,TMED4,ncbigene:222068,ncbigene,222068
2924,TMED10,ncbigene:10972,ncbigene,10972
2923,TMED2,ncbigene:10959,ncbigene,10959
2922,HSP90B1,ncbigene:7184,ncbigene,7184
2921,SEL1L,ncbigene:6400,ncbigene,6400
2920,RLN1,ncbigene:6013,ncbigene,6013
2919,NPTX2,ncbigene:4885,ncbigene,4885
2918,IL5RA,ncbigene:3568,ncbigene,3568
2917,NXPH1,ncbigene:30010,ncbigene,30010
2916,DNASE1L1,ncbigene:1774,ncbigene,1774
2915,NXPH3,ncbigene:11248,ncbigene,11248
2914,RNASET2,ncbigene:8635,ncbigene,8635
2913,ANTXR1,ncbigene:84168,ncbigene,84168
2912,SPINK1,ncbigene:6690,ncbigene,6690
2911,MYDGF,ncbigene:56005,ncbigene,56005
2910,MBL2,ncbigene:4153,ncbigene,4153
2909,ARSA,ncbigene:410,ncbigene,410
2908,BIRC2,ncbigene:329,ncbigene,329
2907,SDF2L1,ncbigene:23753,ncbigene,23753
2906,ERP27,ncbigene:121506,ncbigene,121506
2905,SUV39H2,ncbigene:79723,ncbigene,79723
2904,PRR14,ncbigene:78994,ncbigene,78994
2903,SUV39H1,ncbigene:6839,ncbigene,6839
2902,TEX13A,ncbigene:56157,ncbigene,56157
2901,RIBC1,ncbigene:158787,ncbigene,158787
2900,BTG3,ncbigene:10950,ncbigene,10950
2899,BRINP2,ncbigene:57795,ncbigene,57795
2898,AP3D1,ncbigene:8943,ncbigene,8943
2897,AP3S1,ncbigene:1176,ncbigene,1176
2896,AP3M2,ncbigene:10947,ncbigene,10947
2895,EDNRA,ncbigene:1909,ncbigene,1909
2894,KDELR1,ncbigene:10945,ncbigene,10945
2893,MSL1,ncbigene:339287,ncbigene,339287
2892,MSL3,ncbigene:10943,ncbigene,10943
2891,RBSN,ncbigene:64145,ncbigene,64145
2890,PRDX1,ncbigene:5052,ncbigene,5052
2889,PRDX3,ncbigene:10935,ncbigene,10935
2888,MRFAP1,ncbigene:93621,ncbigene,93621
2887,PALB2,ncbigene:79728,ncbigene,79728
2886,BRCA2,ncbigene:675,ncbigene,675
2885,RBBP7,ncbigene:5931,ncbigene,5931
2884,GATAD1,ncbigene:57798,ncbigene,57798
2883,EMSY,ncbigene:56946,ncbigene,56946
2882,AP5S1,ncbigene:55317,ncbigene,55317
2881,EP400P1,ncbigene:347918,ncbigene,347918
2880,SRSF8,ncbigene:10929,ncbigene,10929
2879,PPP4R1,ncbigene:9989,ncbigene,9989
2878,REPS2,ncbigene:9185,ncbigene,9185
2877,CCDC6,ncbigene:8030,ncbigene,8030
2876,GPS2,ncbigene:2874,ncbigene,2874
2875,CGGBP1,ncbigene:8545,ncbigene,8545
2874,ZGPAT,ncbigene:84619,ncbigene,84619
2873,SPIN2B,ncbigene:474343,ncbigene,474343
2872,SPINDOC,ncbigene:144097,ncbigene,144097
2871,SPIN4,ncbigene:139886,ncbigene,139886
2870,HDGFL2,ncbigene:84717,ncbigene,84717
2869,DBF4,ncbigene:10926,ncbigene,10926
2868,DDX46,ncbigene:9879,ncbigene,9879
2867,PPIG,ncbigene:9360,ncbigene,9360
2866,SRSF11,ncbigene:9295,ncbigene,9295
2865,DHX16,ncbigene:8449,ncbigene,8449
2864,PIP4K2B,ncbigene:8396,ncbigene,8396
2863,AKAP17A,ncbigene:8227,ncbigene,8227
2862,SNIP1,ncbigene:79753,ncbigene,79753
2861,NKAP,ncbigene:79576,ncbigene,79576
2860,TAF6,ncbigene:6878,ncbigene,6878
2859,TAF5,ncbigene:6877,ncbigene,6877
2858,TAF4,ncbigene:6874,ncbigene,6874
2857,SRPK1,ncbigene:6732,ncbigene,6732
2856,SON,ncbigene:6651,ncbigene,6651
2855,SMARCD1,ncbigene:6602,ncbigene,6602
2854,SRSF4,ncbigene:6429,ncbigene,6429
2853,PRPF40A,ncbigene:55660,ncbigene,55660
2852,NKAPD1,ncbigene:55216,ncbigene,55216
2851,RSBN1,ncbigene:54665,ncbigene,54665
2850,LUC7L2,ncbigene:51631,ncbigene,51631
2849,GPATCH8,ncbigene:23131,ncbigene,23131
2848,PUF60,ncbigene:22827,ncbigene,22827
2847,RSBN1L,ncbigene:222194,ncbigene,222194
2846,EPB41L1,ncbigene:2036,ncbigene,2036
2845,SREK1,ncbigene:140890,ncbigene,140890
2844,DCAF1,ncbigene:9730,ncbigene,9730
2843,CUL4A,ncbigene:8451,ncbigene,8451
2842,CUL4B,ncbigene:8450,ncbigene,8450
2841,FBXO11,ncbigene:80204,ncbigene,80204
2840,DCAF6,ncbigene:55827,ncbigene,55827
2839,ANKRD39,ncbigene:51239,ncbigene,51239
2838,KLHL10,ncbigene:317719,ncbigene,317719
2837,FBXO7,ncbigene:25793,ncbigene,25793
2836,DDB1,ncbigene:1642,ncbigene,1642
2835,COPS9,ncbigene:150678,ncbigene,150678
2834,LRR1,ncbigene:122769,ncbigene,122769
2833,FBXO17,ncbigene:115290,ncbigene,115290
2832,XAGE2,ncbigene:9502,ncbigene,9502
2831,MIER2,ncbigene:54531,ncbigene,54531
2830,XAGE3,ncbigene:170626,ncbigene,170626
2829,EHMT2,ncbigene:10919,ncbigene,10919
2828,LAS1L,ncbigene:81887,ncbigene,81887
2827,RIC8B,ncbigene:55188,ncbigene,55188
2826,OCIAD1,ncbigene:54940,ncbigene,54940
2825,CHCHD2,ncbigene:51142,ncbigene,51142
2824,NAP1L4,ncbigene:4676,ncbigene,4676
2823,NAP1L1,ncbigene:4673,ncbigene,4673
2822,GNAS,ncbigene:2778,ncbigene,2778
2821,GNAL,ncbigene:2774,ncbigene,2774
2820,TNFRSF13B,ncbigene:23495,ncbigene,23495
2819,MAGED2,ncbigene:10916,ncbigene,10916
2818,MAP3K4,ncbigene:4216,ncbigene,4216
2817,GADD45G,ncbigene:10912,ncbigene,10912
2816,LRRC20,ncbigene:55222,ncbigene,55222
2815,TTC9C,ncbigene:283237,ncbigene,283237
2814,SUGT1,ncbigene:10910,ncbigene,10910
