node1,node2
26038,5928
26038,57459
26038,54815
26038,3065
26037,84445
26037,57568
26036,55509
26035,5824
9266,9595
27128,90060
27128,84231
26034,9267
26034,9266
26034,9265
26034,27128
26030,7533
26030,7532
26030,345651
260294,3312
27285,9859
26027,27285
56103,8641
56103,81533
56103,56132
26025,56103
26017,4108
26010,54765
26010,341567
64376,80204
64376,6934
64376,6871
25994,478
25987,80146
25984,83481
25984,5339
25979,970
25979,3824
25979,27074
3712,57226
25961,3712
25960,6259
26519,90580
26519,55750
26519,26520
83463,9203
60436,8819
60436,79595
60436,64426
25938,60592
7005,9686
7003,8463
7003,7004
25930,9402
25921,84868
25921,56650
25921,2993
7469,7936
25920,7936
25920,7469
2592,92181
5495,81609
5495,64806
5495,5817
5495,55937
25917,80746
25917,5495
51079,55967
51079,55863
51079,54539
51079,51300
51079,51295
51079,51103
29078,81889
29078,56928
29078,55863
29078,51300
29078,51295
29078,51103
29078,51079
29078,4728
29078,4725
29078,4722
29078,4720
29078,4718
29078,4711
29078,4698
29078,374291
25915,51079
25915,374291
25915,29078
7014,93624
65057,9817
54386,93624
54386,6727
54386,65057
26277,65057
25913,7014
25913,65057
25913,54386
25913,26277
2591,9061
25901,84162
25901,25912
3263,79695
25898,84959
25898,4193
25895,7846
25895,51603
50846,738
50846,7260
8631,9401
8631,8935
8631,8725
285362,410
25870,91369
25855,90316
25855,8819
25855,619279
25855,5931
25855,5928
25855,58516
25855,5634
25855,5631
25855,3622
25855,3621
25855,3065
25853,81858
25853,79892
25853,57448
25853,329
51596,79018
51596,5571
51596,5562
51596,54751
26959,54994
25851,9474
4538,7434
4538,54539
4538,51079
4538,4731
4538,4726
4538,4725
4538,4718
4538,4711
4538,4709
4538,4704
4538,4701
4538,4694
80143,85369
80143,80342
4678,8968
4678,8370
4678,8358
4678,8294
4678,55723
4678,55500
25841,64342
51128,56681
25840,56681
25840,51128
2584,64689
51619,55611
6818,6819
6817,6819
6817,6818
25830,6818
25830,6817
25829,79753
25829,6855
83719,84961
25827,83719
25827,6500
25825,7379
25825,483
25825,29121
25821,90203
25821,4108
7284,9363
7284,84866
3693,4240
3693,3956
79096,91978
79096,84276
55296,84276
55296,79096
54839,91978
54839,84276
54839,79096
54839,55296
25941,84276
25941,79096
25941,54839
25831,85464
25831,57669
25831,57116
25831,55665
25831,51619
25831,51550
90355,9094
25797,80144
25791,57380
25789,9445
25789,3122
25789,25864
25782,9217
25770,3066
25766,58517
80155,8260
80155,80218
257415,286499
27294,3312
27294,3099
255967,9022
255967,25842
55112,89891
343521,9847
343521,51104
255758,89891
255758,81926
255758,55112
255758,51104
255758,343521
255758,340706
55506,9555
55506,55705
4176,944
4176,8968
4176,8294
4176,55737
4176,55723
4176,51726
4176,4861
4175,8968
4175,84289
4175,8358
4175,8294
4175,55723
4173,8968
4173,84289
4173,8358
4173,8294
4173,6749
4173,55723
55283,57192
55283,55735
55283,55624
255231,55283
2553,89882
784,785
782,784
255057,784
255057,782
2549,9402
84892,9450
54972,9450
54972,84866
54972,84569
54972,79630
54972,7253
54972,6997
54972,60559
54972,5727
54972,57151
4240,909
4240,6901
4240,6440
4240,57152
4240,5156
254428,8794
4436,56916
254394,84515
254394,4436
79612,8260
79612,80218
25764,8260
25764,80218
25764,80155
25764,79612
254187,80218
254187,79699
254187,79612
254187,25764
254170,6500
254122,6643
254122,6642
254048,25842
254013,83642
254013,3329
7126,83892
253980,83892
253980,7126
54438,81577
54438,57186
54438,57148
28511,81577
28511,79269
28511,57186
28511,57148
28511,54438
253959,84251
253959,54438
253959,28511
2539,54797
2539,526
55975,6383
55975,60
253827,55975
6812,8676
6812,7991
253725,832
253725,830
253725,51019
653166,8323
653166,79956
56137,9349
56137,84978
56137,83752
56137,56140
56137,56138
84197,9528
84197,90522
4245,5156
252995,55002
7358,8836
5889,9450
5889,5892
5889,5890
55610,9342
55610,7260
55610,682
55610,6293
3364,970
3364,5884
3364,5883
3364,5810
4724,84277
4724,54539
4724,51079
4724,4731
4724,4726
4724,4725
4540,976
4540,54539
4540,4731
4540,4726
4540,4725
4540,4718
4540,4711
4540,4709
4540,4704
4540,4701
4540,4694
2523,55454
2523,4724
2523,4714
2523,4711
2523,4710
2523,4709
2523,4540
9126,9985
84135,9136
84135,84916
81928,9158
64110,84301
54517,55623
4711,9452
4711,9043
4711,84262
4711,54539
4711,51295
4711,51103
4711,51079
4711,4731
4711,4726
4711,4725
4711,4722
4711,4720
4711,4718
4711,4716
4711,4715
4711,4714
4711,4713
4711,4712
4710,54539
4710,51435
4710,4731
4710,4726
4710,4725
28987,6217
28987,6187
28987,3113
286262,5504
286262,5501
286262,5500
286262,5499
286262,53405
285590,92595
285590,8440
27292,79727
27292,79178
27292,4113
2495,8031
2495,2512
2491,64946
5985,79075
5985,63922
381,6570
381,54749
381,51449
250,251
246721,5439
246243,708
246243,55692
90423,9550
24145,401152
24138,5939
23788,8794
23788,57184
23788,3614
23770,57037
3605,83752
23764,9603
23764,91754
23764,8030
23764,60468
23764,57658
23764,571
23764,4780
23764,4779
23762,9218
23762,9217
23760,83693
23760,5306
23759,8450
23759,79269
649,9510
649,84861
23710,8987
23678,269
6844,9482
6844,84548
6844,8417
6844,6855
23657,29121
23654,9450
23654,81542
23654,7903
23654,5727
23654,3956
23654,29984
23654,283870
23654,26232
8022,8861
27236,9532
27236,9463
27236,3312
23647,27236
7187,9342
54535,55721
53371,9818
53371,9573
53371,92369
53371,81565
53371,54830
53371,54820
4927,8021
4927,7514
4927,55308
4927,4928
5002,84868
56984,9491
56984,8624
56984,84894
56984,84262
56984,80262
51371,80262
51371,56984
51371,5698
51371,5695
51371,5692
51371,5691
51371,5690
51371,5689
51371,5686
51371,5685
51371,5683
51371,5682
23625,8624
23625,56984
23625,51371
4026,84962
4026,64857
4026,5523
4026,55093
55114,9912
26228,830
26228,829
26228,30011
23598,9982
23598,6320
23598,6175
23598,6137
23597,9945
23597,84439
23597,57461
23597,27037
23595,54784
57613,9793
57613,9690
57613,9528
57613,9238
57613,84978
57613,83440
57613,5826
4088,9372
4087,9372
81607,8891
81607,8890
23590,81607
54859,80311
54859,57621
26610,728071
26610,55140
26610,54859
26610,3312
26610,3306
23587,55140
23587,54859
23587,51268
23587,26610
23582,6175
79572,83930
55676,79669
55676,56928
492,93377
4509,7433
4509,522
4509,515
285282,728
285282,653519
285282,5910
285282,56894
285282,347735
253782,9152
253782,9145
253782,6813
253782,6812
253782,515
253782,506
80185,958
64755,9145
64755,84957
64755,83440
403,5147
6210,6223
51087,6187
51087,6160
3155,92667
3155,87178
3155,79944
3155,54511
3155,5096
645455,9859
63915,9342
63915,84062
63915,79036
63915,729991
79143,9293
79143,80213
6541,9653
6541,9145
6541,9144
55362,84885
55362,79669
55362,728
55362,55630
54968,8995
54968,84885
54968,7386
54968,6252
54968,57142
54929,976
54929,7905
54929,7434
54929,728
54733,92840
54733,8794
54733,84197
54733,6642
51280,79874
51280,65983
51280,55630
51009,84709
51009,7905
51009,57142
51009,51471
3163,939
3163,83440
3163,7434
3163,7368
3163,7039
3163,5817
3163,5770
3163,55515
3163,493856
3163,41
3163,374882
2812,55559
2767,80790
2767,60626
2767,54331
2767,2790
2767,2787
2542,55194
2535,653166
2535,55630
23551,9497
23551,4041
23551,4040
26119,57486
23550,9784
23550,613
23550,51454
23550,26119
414061,9747
414061,9049
2882,9054
2882,8833
2882,8737
2882,65263
2882,4952
23549,9230
23549,414061
23549,2882
23548,90324
23548,84844
23548,80349
65108,9397
64778,815
3725,9586
3725,8061
3725,7170
3725,55509
8260,84779
54811,93134
23523,25842
23522,84289
84872,9188
84872,8575
84811,9982
84811,9045
84811,8575
6176,6431
54989,9045
54989,8575
54989,79727
54989,6838
54989,64432
54989,6204
54989,6187
54989,6175
54989,6160
54989,6137
54989,6135
54989,6132
54989,6130
54989,6122
54989,55646
51755,6431
51755,6426
51191,9982
51191,970
51191,9045
51191,8575
51191,83759
51191,80742
51191,6727
51191,6431
51191,6204
51191,6189
51191,6187
51191,6175
51191,6137
51191,6124
51191,6122
25983,9982
25983,79954
25983,79661
25983,6431
25983,6223
25983,6204
25983,6202
25983,6194
25983,6189
25983,6187
25983,6175
25983,6160
25983,6143
25983,6139
25983,6137
25983,6135
25983,6130
25983,6122
25983,55226
25983,54487
25983,29777
54033,90293
54033,7874
54033,55958
54033,55596
23516,976
23516,9217
23516,56894
80313,81556
5571,81559
5571,64421
5571,57620
5562,90480
5562,6553
5562,64421
5562,57620
5562,5571
5562,5565
5562,5564
400793,54819
359948,9686
359948,9532
23511,3106
23511,23636
23510,79734
23510,54331
23509,26270
23509,26232
23506,9274
23506,6602
23506,605
23503,55317
23493,3312
23491,84866
23481,54853
57128,9054
57128,84861
23479,57128
26086,89958
26086,84292
26086,7360
26086,55291
26086,4926
23476,55138
23476,26086
81929,9370
57492,9274
57492,8110
57492,6605
57492,6602
57492,6601
57492,605
57492,5977
26145,9686
26145,64207
26145,359948
31,7069
31,58526
64412,8575
23464,9361
23464,64087
23464,56922
23464,4726
23464,3329
23450,90324
23450,84844
23450,6635
23450,6629
23450,6628
23450,6627
23450,3312
23446,8794
23446,8000
23446,26262
4831,654364
4831,4832
401541,79682
401541,79172
401541,55166
23421,79682
23421,401541
8869,91304
831,84290
84902,9463
3383,79178
3383,7277
23411,93624
23411,9261
23411,8814
23411,6187
23411,6133
23411,6130
23411,51503
23411,50964
23411,3215
23411,3202
23411,3015
23411,253461
23410,7386
23410,55140
23410,374291
23410,28973
26523,9049
26523,6895
26523,5939
23405,8575
23405,653404
23405,6187
23405,6166
23405,6142
23405,6134
23405,6130
23405,6122
23405,3608
23405,27161
23405,26523
23405,23521
23403,6500
23400,79669
23400,3117
23400,3113
23400,23555
23399,83461
23399,2512
7923,84869
7923,84330
54210,9789
7803,8073
5229,84932
5229,83607
23387,5535
23387,5533
23387,5530
57565,90293
57565,84861
57565,728071
57565,64839
27252,84861
27252,84717
27252,84271
27252,79366
27252,64839
27252,5971
27252,56109
27252,55295
27252,3652
23385,26232
9404,9815
23384,9404
23384,51222
80237,904
80237,85403
23379,85403
23379,80237
5981,9982
5981,5985
5981,5984
57647,9982
57647,80742
57647,79661
57647,6204
57647,6175
60680,9698
60680,8658
60680,6311
8045,9342
2947,2949
2947,2948
23361,9982
23361,92609
23361,79727
23361,79661
23361,6204
23361,6175
23361,6137
23361,6124
23361,6122
23361,4113
23360,57509
23413,9397
23413,84902
23413,57406
23413,4836
23413,3383
23358,23413
23355,9392
84895,9217
7378,9882
27159,9931
54577,84302
54577,81533
54577,57529
54577,54600
23339,55823
51147,64769
23335,9550
23335,79641
23335,534
23335,525
60592,9638
60592,9637
23329,60592
5638,79269
5638,57520
23325,9554
23325,832
23325,830
23325,51019
23322,6103
2332,9513
5055,83642
5055,64837
5055,5605
5055,53371
6304,91107
6304,7088
23314,91107
23314,6304
23314,23475
2331,9451
2331,7368
2331,54480
3622,90316
3622,8819
3622,84312
3622,79685
3622,79595
3622,64946
3622,64426
3622,5931
3622,5928
3622,5926
3622,58516
3622,57597
3622,51742
23309,90316
23309,8819
23309,5931
23309,5928
23309,58516
23309,57798
23309,3622
23309,3621
23309,3065
5000,5817
5000,50814
400629,83707
400629,7314
400629,55626
400629,54534
400629,51073
400629,4140
27121,57140
27121,4041
23303,26128
57617,9895
57617,9392
57617,8704
27072,9895
27072,9392
27072,55823
7023,8945
619279,8945
619279,64426
54101,8945
54101,79029
54101,55662
54101,55022
3344,8945
3344,5989
324,8030
324,64130
324,56998
324,55327
25820,6727
25820,6726
23432,8945
23432,5575
23432,5573
23432,5568
23432,5567
23432,5566
23287,2512
5590,8878
5590,84612
5590,84552
23286,5590
23281,91663
23281,8030
23281,79269
23281,57509
23281,537
23281,535
23281,527
23281,245972
23281,23545
6683,9798
6683,79902
55746,970
55746,81929
55746,79902
55746,79023
55746,6683
55746,6396
55746,57122
5264,5830
23276,2873
23271,644186
55909,9463
55909,6642
23268,55909
23268,26052
23268,257364
23255,832
23255,830
23255,81565
23255,5525
23255,5521
23253,8879
23253,2874
23250,56654
23248,58490
54853,8943
54853,6143
54853,55759
3581,54884
3581,493869
7398,93377
7398,80142
23235,92369
80213,83877
5360,83440
5360,821
5360,7368
5360,6443
5360,57669
23230,9217
23230,5150
23228,53938
23225,26232
23224,23401
55720,9972
55720,84946
55720,84078
55720,705
55720,6223
55720,6217
55720,6207
55720,6194
55720,6189
9459,9815
9454,9456
5062,9459
5062,8440
5058,9459
5058,8874
5058,8440
5058,5596
286343,9578
286343,9342
286343,8476
286343,57698
286343,3297
23215,9532
23215,51142
23215,23475
84081,85313
55082,6432
55082,6426
51634,9982
51634,9045
51634,8575
51634,84811
51634,79759
51634,6430
51634,6426
51634,6194
51634,6137
51634,6135
51634,6132
51634,6130
51634,54487
23204,57142
6596,84709
5690,9491
5690,8624
5690,5721
5690,5720
5690,56984
5690,5698
5690,5695
5690,5694
5690,5693
5690,5692
5690,5691
5685,9491
5685,56984
5685,5698
5685,5696
5685,5695
5685,5692
5685,5691
5685,5690
5685,5689
5685,5686
5682,9491
5682,8624
5682,84262
5682,80011
5682,5721
5682,5720
5682,56984
5682,5698
5682,5696
5682,5695
5682,5694
5682,5693
5682,5692
5682,5691
5682,5690
5682,5689
5682,5688
5682,5687
5682,5686
5682,5685
5682,5684
5682,5683
23193,9507
23193,84569
23193,6950
23193,3423
23193,283870
23192,8242
9354,970
80194,9807
80194,9354
23190,9807
23190,9354
23190,8270
23190,80194
23184,410
23184,3681
23184,3423
23180,9094
30833,5910
23175,64900
4878,9512
4878,55871
6472,9577
6472,91039
6472,79184
57215,90326
57215,8473
2819,355
2819,3420
23171,3671
23171,2819
23171,252839
23167,360
23167,2357
6953,7110
9479,9817
9479,9654
51406,84916
51406,84135
51406,84128
54751,92799
54751,9061
54751,867
54751,85458
54751,7840
54751,7408
54751,6461
54751,55740
54751,54820
23151,64786
23150,9267
84240,9982
7570,9045
7570,8575
7570,79727
7570,79661
54882,9982
54882,9532
54882,55845
284114,9518
284114,5866
26057,9982
26057,8822
26057,84330
26057,54836
26057,4100
26057,3216
26057,3202
85440,9532
84859,85440
57572,84859
23143,85440
23143,84859
23143,57572
23143,4034
23141,5518
23141,5516
23141,4524
23141,27069
284119,9342
284119,84461
284119,79654
284119,79036
284119,63893
284119,54819
348180,9217
348180,90060
348180,84962
348180,84330
348180,55954
348180,4610
23138,57568
23129,26232
63894,8985
26276,8985
26276,28952
7157,9820
23108,5909
28957,80742
28957,65993
28957,64960
28957,64949
28957,64432
28957,5939
28957,51649
28957,51373
28957,51116
28957,341567
28957,28973
26284,9987
26284,80742
26284,65993
26284,64969
26284,64968
26284,64965
26284,64763
26284,64756
26284,64432
26284,5939
26284,51649
26284,51373
26284,51116
26284,51081
26284,51023
26284,28973
26284,27349
23094,84445
23094,57568
23093,57448
5987,81565
5987,79665
5987,79036
5987,7625
5987,653404
2673,9945
2673,51548
23090,5987
23090,2673
23090,25925
23641,57448
23089,8933
23089,8239
23089,23641
23086,5873
23086,29781
23086,26353
23082,56934
55347,9361
55347,79663
55347,7536
55347,58499
55347,56922
55347,56888
284131,91369
284131,55072
284131,5082
26353,9922
26353,9531
26353,84129
26353,83594
26353,57082
26353,5318
26353,29072
26353,286077
3487,83752
3487,55295
23072,753
27153,64965
27153,57541
27153,56829
27153,55173
27153,4193
27153,3652
2307,80011
2307,55844
2307,5520
2307,5519
2307,5518
2307,51
2307,4285
23067,5929
55831,9694
55831,93380
55831,83460
55831,56851
51234,9694
51234,93380
51234,83460
51234,56851
51234,55831
51016,9694
51016,93380
51016,83460
51016,56851
51016,55831
51016,51234
483,9375
483,821
483,7905
483,6443
483,57142
483,54480
345,91304
345,51449
284361,9694
284361,93380
284361,83460
284361,56851
284361,55831
284361,51016
23439,55754
23439,27248
57213,65260
57213,64847
2306,653404
23057,23077
23043,84078
23043,50488
26227,55040
26227,29924
23032,9217
80273,9363
51517,9372
51517,89848
51517,8522
51517,7532
51517,7531
23022,80273
23022,51517
23022,259217
23552,3312
23552,29105
50488,9125
50488,85456
50488,6801
4316,9337
4316,9125
4316,85456
4316,57472
4316,55571
4316,4849
4316,4848
390748,9512
390748,9125
390748,4849
390748,4848
23014,6500
23014,5657
23014,3423
23012,92597
23012,81532
23012,55233
23011,2664
389,5910
387,81628
387,7511
387,5910
387,5476
23002,93436
23002,84886
23002,7277
23002,389
23002,387
23002,29984
51633,55643
51633,53339
22998,80311
22998,51633
22994,6182
593,84866
593,765
593,7386
593,6150
5165,91683
5165,6776
22978,9841
22978,23640
65992,80279
65992,6734
22977,8574
22977,65992
22977,246181
22976,79447
22976,5929
2296,5518
64400,84376
64400,84067
64400,729830
25864,9528
25864,91304
25864,8086
25864,80305
25864,64786
25864,51439
25864,337867
25864,27120
7466,84168
7466,79669
2295,9361
2295,91039
2295,80233
2295,347688
2295,23078
22944,79091
80177,9517
5140,55366
3156,483
22936,85403
22936,27125
22930,9217
22930,5187
22928,22929
23074,51762
23074,345757
51129,9397
51129,60496
22911,55179
22911,51129
22911,340706
4292,83990
4292,5395
4292,5378
22909,4292
54682,9697
54682,9537
54682,6610
54682,5802
54682,5792
80230,970
55680,80230
22901,8000
22900,2316
22893,3015
22893,255626
22891,84231
85481,9094
65061,730211
51268,54859
4342,57448
25989,9049
22883,9546
22883,9450
22883,338328
22883,22953
22880,27136
22877,6945
22874,25852
6396,9919
6396,95
6396,89866
6396,84219
6396,83667
6396,81929
6396,79902
6396,79726
6396,79023
91526,9701
5537,9701
5537,91526
29982,8678
29982,5289
29982,30849
22862,8788
4069,55761
2286,79573
2286,55761
2286,4069
2286,23505
23769,84928
22856,55630
22856,55454
22856,337876
22853,5501
22850,5634
22850,2512
22847,4004
22846,3312
3742,8514
3742,51608
22845,3742
22841,9230
22841,8766
22836,93377
22836,9308
22836,765
22836,5045
22836,3671
5557,91408
5557,689
5557,5634
22829,5558
22829,5557
22950,84844
22950,6637
22950,6636
22950,6635
22950,6629
22950,6628
22950,6627
22826,23451
22826,23203
22826,22950
22823,5931
51614,9653
51614,83930
51614,7542
51614,56928
51614,55697
51614,5525
22806,64375
22803,55602
22800,5876
22800,2342
84305,9939
84305,8816
57509,6500
57473,9219
57473,9112
57473,8932
57473,5931
57473,5928
51133,92799
51133,84292
51133,79047
51133,54751
49854,845
49854,80325
22992,6500
22992,4085
22926,3748
22926,26232
2267,9836
2266,23028
2263,50856
2262,9789
2261,50856
2261,26232
5025,9917
5025,79415
5025,56928
5025,56851
5025,51337
2260,9528
2260,53833
2260,50856
2260,5025
2260,26232
23542,9654
23542,9479
225689,3312
2255,51121
3698,9244
3698,7130
3045,944
3045,9244
3045,64881
3045,6259
3040,944
2247,6383
7049,79012
27148,369
2239,79012
2239,6727
2239,3030
2239,2249
2239,2246
2237,5111
7077,9450
653437,79178
653437,6687
2232,7386
223082,54554
222698,79576
55663,84307
55663,7775
55663,7589
55663,7572
222696,55663
222696,51282
222662,83787
222662,5311
222662,25880
222584,6320
51449,9583
51449,84168
51449,653437
51449,644
51449,5156
2224,57107
2224,51449
222389,85509
222389,6137
23326,970
23326,6883
23326,58190
23326,56970
222234,4731
54938,9958
54938,56888
222229,54938
222229,54784
222223,284369
282974,56888
22795,5479
22795,51014
22795,3915
22795,3912
22795,3911
222008,27034
8819,90316
58516,90316
58516,8819
58516,84629
58516,84312
58516,79685
58516,79595
58516,64426
58516,5931
58516,5928
58516,5926
55756,92105
55756,84942
2219,84861
2219,80305
2219,5420
2219,3309
2219,23317
2219,2220
221830,9533
221830,84172
221830,54700
221830,5441
221830,5435
221830,51082
221830,25885
5636,729238
221823,5636
221823,5631
284312,84838
284312,7572
221785,6204
221785,6187
221785,284312
221749,64130
221749,55327
9445,9466
2217,9445
2217,9334
2217,567
2217,3949
221656,84656
221656,8314
2298,9497
2298,80011
2298,55844
2298,55291
2298,5520
2298,5519
2298,5518
2298,5516
2298,5515
2298,5165
2298,3313
2298,3312
2298,23532
2298,23178
221504,653404
221504,55588
221504,2512
221504,2298
5612,89884
5612,8575
5612,80742
5612,79727
5612,79661
5612,6838
5612,65993
5612,64763
