@id,n,r,id_type,gene_id,NCBI_id
439,SMU1,uniprot:Q2TAY7,uniprot,Q2TAY7,55234
440,P3H1,uniprot:Q32P28,uniprot,Q32P28,64175
441,CRTAP,uniprot:O75718,uniprot,O75718,10491
442,GLE1,uniprot:Q53GS7,uniprot,Q53GS7,2733
443,ZNF326,uniprot:Q5BKZ1,uniprot,Q5BKZ1,284695
444,MT-ND1,uniprot:P03886,uniprot,P03886,4535
445,TTC37,uniprot:Q6PGP7,uniprot,Q6PGP7,9652
446,SKIV2L,uniprot:Q15477,uniprot,Q15477,6499
447,SF3B3,uniprot:Q15393,uniprot,Q15393,23450
448,HIST2H2AB,uniprot:Q8IUE6,uniprot,Q8IUE6,317772
449,CHERP,uniprot:Q8IWX8,uniprot,Q8IWX8,10523
450,RBM39,uniprot:Q14498-2,uniprot,Q14498-2,uniprot_Q14498-2
451,GPD1L,uniprot:Q8N335,uniprot,Q8N335,23171
452,HID1,uniprot:Q8IV36-2,uniprot,Q8IV36-2,uniprot_Q8IV36-2
453,THOC2,uniprot:Q8NI27,uniprot,Q8NI27,57187
454,HDAC1,uniprot:Q13547,uniprot,Q13547,3065
455,TNPO1,uniprot:Q92973-2,uniprot,Q92973-2,uniprot_Q92973-2
456,AP2M1,uniprot:Q96CW1,uniprot,Q96CW1,1173
457,AP2A1,uniprot:O95782-2,uniprot,O95782-2,uniprot_O95782-2
458,DOCK6,uniprot:Q96HP0,uniprot,Q96HP0,57572
459,DDHD1,uniprot:Q8NEL9,uniprot,Q8NEL9,80821
460,CDC5L,uniprot:Q99459,uniprot,Q99459,988
461,HSD17B10,uniprot:Q99714,uniprot,Q99714,3028
462,EYA3,uniprot:Q99504-5,uniprot,Q99504-5,uniprot_Q99504-5
463,SF3B5,uniprot:Q9BWJ5,uniprot,Q9BWJ5,83443
464,TMEM126A,uniprot:Q9H061,uniprot,Q9H061,84233
465,RAB1B,uniprot:Q9H0U4,uniprot,Q9H0U4,81876
466,RAB11B,uniprot:Q15907,uniprot,Q15907,9230
467,MRPL38,uniprot:Q96DV4,uniprot,Q96DV4,64978
468,EXOSC4,uniprot:Q9NPD3,uniprot,Q9NPD3,54512
469,MRPL17,uniprot:Q9NRX2,uniprot,Q9NRX2,63875
470,MRPL13,uniprot:Q9BYD1,uniprot,Q9BYD1,28998
471,MRPL47,uniprot:Q9HD33-2,uniprot,Q9HD33-2,uniprot_Q9HD33-2
472,DDX19A,uniprot:Q9NUU7,uniprot,Q9NUU7,55308
473,COQ3,uniprot:Q9NZJ6,uniprot,Q9NZJ6,51805
474,MCUR1,uniprot:Q96AQ8,uniprot,Q96AQ8,63933
475,ABCF2,uniprot:Q9UG63,uniprot,Q9UG63,114483834
476,RRM1,uniprot:P23921,uniprot,P23921,6240
477,AK3,uniprot:Q9UIJ7,uniprot,Q9UIJ7,50808
478,PPCS,uniprot:Q9HAB8,uniprot,Q9HAB8,79717
479,VPS28,uniprot:Q9UK41,uniprot,Q9UK41,51160
480,TSG101,uniprot:Q99816,uniprot,Q99816,7251
481,RALY,uniprot:Q9UKM9,uniprot,Q9UKM9,22913
482,GINS2,uniprot:Q9Y248,uniprot,Q9Y248,51659
483,FARSA,uniprot:Q9Y285,uniprot,Q9Y285,2193
484,FARSB,uniprot:Q9NSD9,uniprot,Q9NSD9,10056
485,POFUT2,uniprot:Q9Y2G5,uniprot,Q9Y2G5,23275
486,EPB41L3,uniprot:Q9Y2J2-2,uniprot,Q9Y2J2-2,uniprot_Q9Y2J2-2
487,RTCB,uniprot:Q9Y3I0,uniprot,Q9Y3I0,51493
488,RTRAF,uniprot:Q9Y224,uniprot,Q9Y224,51637
489,SUPT16H,uniprot:Q9Y5B9,uniprot,Q9Y5B9,11198
490,SSRP1,uniprot:Q08945,uniprot,Q08945,6749
491,NDUFA6,uniprot:P56556,uniprot,P56556,4700
492,MT-ND5,uniprot:P03915,uniprot,P03915,4540
493,XRCC5,uniprot:P13010,uniprot,P13010,7520
494,XRCC6,uniprot:P12956,uniprot,P12956,2547
495,COX5B,uniprot:P10606,uniprot,P10606,1329
496,HSP90B1,uniprot:P14625,uniprot,P14625,7184
497,TCERG1,uniprot:O14776-2,uniprot,O14776-2,uniprot_O14776-2
498,FLNA,uniprot:P21333,uniprot,P21333,2316
499,BUB3,uniprot:O43684-2,uniprot,O43684-2,uniprot_O43684-2
500,PPIB,uniprot:P23284,uniprot,P23284,5479
501,BCAS2,uniprot:O75934,uniprot,O75934,10286
502,SNRPA1,uniprot:P09661,uniprot,P09661,6627
503,EIF2AK2,uniprot:P19525,uniprot,P19525,5610
504,PSMB10,uniprot:P40306,uniprot,P40306,5699
505,PSMB9,uniprot:P28065,uniprot,P28065,5698
506,RFC4,uniprot:P35249,uniprot,P35249,5984
507,ARCN1,uniprot:P48444,uniprot,P48444,372
508,CD58,uniprot:P19256-2,uniprot,P19256-2,uniprot_P19256-2
509,ALDH5A1,uniprot:P51649,uniprot,P51649,7915
510,RDX,uniprot:P35241,uniprot,P35241,5962
511,DRG2,uniprot:P55039,uniprot,P55039,1819
512,RPL37A,uniprot:P61513,uniprot,P61513,6168
513,LSM8,uniprot:O95777,uniprot,O95777,51691
514,GNB1,uniprot:P62873,uniprot,P62873,2782
515,GNAI2,uniprot:P04899,uniprot,P04899,2771
516,RPL32,uniprot:P62910,uniprot,P62910,6161
517,SARNP,uniprot:P82979,uniprot,P82979,84324
518,ACTL6A,uniprot:O96019,uniprot,O96019,86
519,ITGB4,uniprot:P16144-3,uniprot,P16144-3,uniprot_P16144-3
520,RBM25,uniprot:P49756,uniprot,P49756,58517
521,AIMP2,uniprot:Q13155,uniprot,Q13155,7965
522,NFATC2,uniprot:Q13469-3,uniprot,Q13469-3,uniprot_Q13469-3
523,HLA-C,uniprot:P30504,uniprot,P30504,uniprot_P30504
524,GINS1,uniprot:Q14691,uniprot,Q14691,9837
525,SPCS2,uniprot:Q15005,uniprot,Q15005,9789
526,SPCS3,uniprot:P61009,uniprot,P61009,60559
527,PSMD6,uniprot:Q15008,uniprot,Q15008,9861
528,EFTUD2,uniprot:Q15029-2,uniprot,Q15029-2,uniprot_Q15029-2
529,NDUFB10,uniprot:O96000,uniprot,O96000,4716
530,CDO1,uniprot:Q16878,uniprot,Q16878,1036
531,STX11,uniprot:O75558,uniprot,O75558,8676
532,LSP1,uniprot:P33241,uniprot,P33241,4046
533,ARHGAP15,uniprot:Q53QZ3,uniprot,Q53QZ3,55843
534,CROCC,uniprot:Q5TZA2,uniprot,Q5TZA2,9696
535,EZR,uniprot:P15311,uniprot,P15311,7430
536,PHF5A,uniprot:Q7RTV0,uniprot,Q7RTV0,84844
537,NCAPG2,uniprot:Q86XI2,uniprot,Q86XI2,54892
538,SPATS2,uniprot:Q86XZ4,uniprot,Q86XZ4,65244
539,KATNAL2,uniprot:Q8IYT4,uniprot,Q8IYT4,83473
540,VCP,uniprot:P55072,uniprot,P55072,7415
541,SCCPDH,uniprot:Q8NBX0,uniprot,Q8NBX0,51097
542,SLC25A20,uniprot:O43772,uniprot,O43772,788
543,SERBP1,uniprot:Q8NC51,uniprot,Q8NC51,26135
544,ZC3H15,uniprot:Q8WU90,uniprot,Q8WU90,55854
545,HSD17B8,uniprot:Q92506,uniprot,Q92506,7923
546,RTF1,uniprot:Q92541,uniprot,Q92541,23168
547,QRICH1,uniprot:Q2TAL8,uniprot,Q2TAL8,54870
548,MED25,uniprot:Q71SY5-4,uniprot,Q71SY5-4,uniprot_Q71SY5-4
549,UFD1,uniprot:Q92890,uniprot,Q92890,7353
550,NPLOC4,uniprot:Q8TAT6,uniprot,Q8TAT6,55666
551,TMEM230,uniprot:Q96A57-2,uniprot,Q96A57-2,uniprot_Q96A57-2
552,MED30,uniprot:Q96HR3-2,uniprot,Q96HR3-2,uniprot_Q96HR3-2
553,RBM17,uniprot:Q96I25,uniprot,Q96I25,84991
554,S100A13,uniprot:Q99584,uniprot,Q99584,6284
555,EIF3C,uniprot:Q99613,uniprot,Q99613,8663
556,RAB29,uniprot:O14966,uniprot,O14966,8934
557,NAA50,uniprot:Q9GZZ1,uniprot,Q9GZZ1,80218
558,ADNP,uniprot:Q9H2P0,uniprot,Q9H2P0,23394
559,MRPL44,uniprot:Q9H9J2,uniprot,Q9H9J2,65080
560,CARS2,uniprot:Q9HA77,uniprot,Q9HA77,79587
561,PLGRKT,uniprot:Q9HBL7,uniprot,Q9HBL7,55848
562,MED4,uniprot:Q9NPJ6,uniprot,Q9NPJ6,29079
563,GTF2E2,uniprot:P29084,uniprot,P29084,2961
564,SREK1,uniprot:Q8WXA9-2,uniprot,Q8WXA9-2,uniprot_Q8WXA9-2
565,EXOSC3,uniprot:Q9NQT5,uniprot,Q9NQT5,51010
566,PDS5B,uniprot:Q9NTI5-2,uniprot,Q9NTI5-2,uniprot_Q9NTI5-2
567,SMC1A,uniprot:Q14683,uniprot,Q14683,8243
568,MED17,uniprot:Q9NVC6,uniprot,Q9NVC6,9440
569,GLTP,uniprot:Q9NZD2,uniprot,Q9NZD2,51228
570,DGUOK,uniprot:Q16854,uniprot,Q16854,1716
571,UBA2,uniprot:Q9UBT2,uniprot,Q9UBT2,10054
572,SRP68,uniprot:Q9UHB9,uniprot,Q9UHB9,6730
573,SRP72,uniprot:O76094,uniprot,O76094,6731
574,PUF60,uniprot:Q9UHX1-2,uniprot,Q9UHX1-2,uniprot_Q9UHX1-2
575,PACSIN3,uniprot:Q9UKS6,uniprot,Q9UKS6,29763
576,SETD7,uniprot:Q8WTS6,uniprot,Q8WTS6,80854
577,PSMD13,uniprot:Q9UNM6,uniprot,Q9UNM6,5719
578,SCAF8,uniprot:Q9UPN6,uniprot,Q9UPN6,22828
579,CDC73,uniprot:Q6P1J9,uniprot,Q6P1J9,79577
580,NELFA,uniprot:Q9H3P2,uniprot,Q9H3P2,7469
581,HIGD1A,uniprot:Q9Y241,uniprot,Q9Y241,25994
582,LAMTOR2,uniprot:Q9Y2Q5,uniprot,Q9Y2Q5,28956
583,LAMTOR3,uniprot:Q9UHA4,uniprot,Q9UHA4,8649
584,AK6,uniprot:Q9Y3D8,uniprot,Q9Y3D8,102157402
585,CSDE1,uniprot:O75534,uniprot,O75534,7812
586,DDX1,uniprot:Q92499,uniprot,Q92499,1653
587,NDUFS6,uniprot:O75380,uniprot,O75380,4726
588,NDUFA10,uniprot:O95299,uniprot,O95299,4705
589,NDUFS2,uniprot:O75306,uniprot,O75306,4720
590,MT-ND4,uniprot:P03905,uniprot,P03905,4538
591,TYMS,uniprot:P04818,uniprot,P04818,7298
592,TK1,uniprot:P04183,uniprot,P04183,7083
593,TAF4,uniprot:O00268,uniprot,O00268,6874
594,RRP9,uniprot:O43818,uniprot,O43818,9136
595,CYC1,uniprot:P08574,uniprot,P08574,1537
596,MTX2,uniprot:O75431,uniprot,O75431,10651
597,PRMT5,uniprot:O14744,uniprot,O14744,10419
598,DLST,uniprot:P36957,uniprot,P36957,1743
599,ATP6V1A,uniprot:P38606,uniprot,P38606,523
600,ATP6V1B2,uniprot:P21281,uniprot,P21281,526
601,EIF4A3,uniprot:P38919,uniprot,P38919,9775
602,RANBP1,uniprot:P43487-2,uniprot,P43487-2,uniprot_P43487-2
603,VDAC2,uniprot:P45880,uniprot,P45880,7417
604,VDAC1,uniprot:P21796,uniprot,P21796,7416
605,SRP9,uniprot:P49458,uniprot,P49458,6726
606,SRP14,uniprot:P37108,uniprot,P37108,6727
607,GMPS,uniprot:P49915,uniprot,P49915,8833
608,SULT1A4,uniprot:P0DMN0,uniprot,P0DMN0,445329
609,ARHGDIB,uniprot:P52566,uniprot,P52566,397
610,PSMB8,uniprot:P28062,uniprot,P28062,5696
611,GOSR1,uniprot:O95249,uniprot,O95249,9527
612,BCKDHB,uniprot:P21953,uniprot,P21953,594
613,MARS,uniprot:P56192,uniprot,P56192,4141
614,CD81,uniprot:P60033,uniprot,P60033,975
615,YWHAG,uniprot:P61981,uniprot,P61981,7532
616,YWHAE,uniprot:P62258,uniprot,P62258,7531
617,PPP2CA,uniprot:P67775,uniprot,P67775,5515
618,PPP2R1A,uniprot:P30153,uniprot,P30153,5518
619,MRPS11,uniprot:P82912-2,uniprot,P82912-2,uniprot_P82912-2
620,MRPS14,uniprot:O60783,uniprot,O60783,63931
621,YWHAH,uniprot:Q04917,uniprot,Q04917,7533
622,NCBP1,uniprot:Q09161,uniprot,Q09161,4686
623,LCP2,uniprot:Q13094,uniprot,Q13094,3937
624,PTPRC,uniprot:P08575-2,uniprot,P08575-2,uniprot_P08575-2
625,SPTBN1,uniprot:Q01082,uniprot,Q01082,6711
626,SNRPB2,uniprot:P08579,uniprot,P08579,6629
627,DCTN1,uniprot:Q14203-3,uniprot,Q14203-3,uniprot_Q14203-3
628,DCTN3,uniprot:O75935,uniprot,O75935,11258
629,RCN2,uniprot:Q14257-2,uniprot,Q14257-2,uniprot_Q14257-2
630,CHD4,uniprot:Q14839,uniprot,Q14839,1108
631,KARS,uniprot:Q15046,uniprot,Q15046,3735
632,ELOB,uniprot:Q15370,uniprot,Q15370,6923
633,RAB14,uniprot:P61106,uniprot,P61106,51552
634,WASHC4,uniprot:Q2M389,uniprot,Q2M389,23325
635,WASHC5,uniprot:Q12768,uniprot,Q12768,9897
636,LARP7,uniprot:Q4G0J3,uniprot,Q4G0J3,51574
637,H6PD,uniprot:O95479,uniprot,O95479,9563
638,IST1,uniprot:P53990-2,uniprot,P53990-2,uniprot_P53990-2
639,ZC3H18,uniprot:Q86VM9,uniprot,Q86VM9,124245
640,GTF2E1,uniprot:P29083,uniprot,P29083,2960
641,TLK2,uniprot:Q86UE8-2,uniprot,Q86UE8-2,uniprot_Q86UE8-2
642,GATAD2A,uniprot:Q86YP4,uniprot,Q86YP4,54815
643,PAPOLA,uniprot:P51003,uniprot,P51003,10914
644,CIP2A,uniprot:Q8TCG1,uniprot,Q8TCG1,57650
645,RAB2B,uniprot:Q8WUD1,uniprot,Q8WUD1,84932
646,ABCB7,uniprot:O75027-2,uniprot,O75027-2,uniprot_O75027-2
647,CHTF18,uniprot:Q8WVB6,uniprot,Q8WVB6,63922
648,DNAJC8,uniprot:O75937,uniprot,O75937,22826
649,CCNK,uniprot:O75909,uniprot,O75909,8812
650,CDK11B,uniprot:P21127-8,uniprot,P21127-8,uniprot_P21127-8
651,MFAP1,uniprot:P55081,uniprot,P55081,4236
652,STMN2,uniprot:Q93045-2,uniprot,Q93045-2,uniprot_Q93045-2
653,STMN1,uniprot:P16949,uniprot,P16949,3925
654,MAGOHB,uniprot:Q96A72,uniprot,Q96A72,55110
655,SERF2,uniprot:P84101-4,uniprot,P84101-4,uniprot_P84101-4
656,MRPS24,uniprot:Q96EL2,uniprot,Q96EL2,64951
657,MRPS10,uniprot:P82664,uniprot,P82664,55173
658,LTV1,uniprot:Q96GA3,uniprot,Q96GA3,84946
659,TOE1,uniprot:Q96GM8,uniprot,Q96GM8,114034
660,WDR77,uniprot:Q9BQA1,uniprot,Q9BQA1,79084
661,MARK2,uniprot:Q7KZI7-16,uniprot,Q7KZI7-16,uniprot_Q7KZI7-16
662,MFSD10,uniprot:Q14728,uniprot,Q14728,10227
663,RIOK2,uniprot:Q9BVS4,uniprot,Q9BVS4,55781
664,PRKACA,uniprot:P17612,uniprot,P17612,5566
665,MRPL58,uniprot:Q14197,uniprot,Q14197,3396
666,HINT3,uniprot:Q9NQE9,uniprot,Q9NQE9,135114
667,SEC22B,uniprot:O75396,uniprot,O75396,9554
668,POLE3,uniprot:Q9NRF9,uniprot,Q9NRF9,54107
669,MRPL41,uniprot:Q8IXM3,uniprot,Q8IXM3,64975
670,FANCD2,uniprot:Q9BXW9,uniprot,Q9BXW9,2177
671,BCLAF1,uniprot:Q9NYF8-2,uniprot,Q9NYF8-2,uniprot_Q9NYF8-2
672,WDR59,uniprot:Q6PJI9,uniprot,Q6PJI9,79726
673,EMC3,uniprot:Q9P0I2,uniprot,Q9P0I2,55831
674,EMC2,uniprot:Q15006,uniprot,Q15006,9694
675,RAI14,uniprot:Q9P0K7,uniprot,Q9P0K7,26064
676,MRPL27,uniprot:Q9P0M9,uniprot,Q9P0M9,51264
677,TOMM7,uniprot:Q9P0U1,uniprot,Q9P0U1,54543
678,RBM27,uniprot:Q9P2N5,uniprot,Q9P2N5,54439
679,SCAF4,uniprot:O95104,uniprot,O95104,57466
680,KDM3B,uniprot:Q7LBC6,uniprot,Q7LBC6,51780
681,ORC3,uniprot:Q9UBD5-2,uniprot,Q9UBD5-2,uniprot_Q9UBD5-2
682,ORC5,uniprot:O43913,uniprot,O43913,5001
683,uniprot:Q8IWZ8,uniprot:Q8IWZ8,uniprot,Q8IWZ8,57794
684,SAP30BP,uniprot:Q9UHR5-2,uniprot,Q9UHR5-2,uniprot_Q9UHR5-2
685,TMA7,uniprot:Q9Y2S6,uniprot,Q9Y2S6,51372
686,COPE,uniprot:O14579,uniprot,O14579,11316
687,NDUFB4,uniprot:O95168,uniprot,O95168,4710
688,CS,uniprot:O75390,uniprot,O75390,1431
689,UQCRH,uniprot:P07919,uniprot,P07919,7388
690,SSNA1,uniprot:O43805,uniprot,O43805,8636
691,HARS,uniprot:P12081,uniprot,P12081,3035
692,HSPA6,uniprot:P17066,uniprot,P17066,3310
693,NCL,uniprot:P19338,uniprot,P19338,4691
694,RAB6A,uniprot:P20340-2,uniprot,P20340-2,uniprot_P20340-2
695,RALA,uniprot:P11233,uniprot,P11233,5898
696,CANX,uniprot:P27824,uniprot,P27824,821
697,PSMB4,uniprot:P28070,uniprot,P28070,5692
698,PRPF40A,uniprot:O75400,uniprot,O75400,55660
699,ATP5F1D,uniprot:P30049,uniprot,P30049,513
700,COPB2,uniprot:P35606,uniprot,P35606,9276
701,UBA7,uniprot:P41226,uniprot,P41226,7318
702,RTN2,uniprot:O75298,uniprot,O75298,6253
703,TMPO,uniprot:P42167,uniprot,P42167,7112
704,SRSF10,uniprot:O75494-3,uniprot,O75494-3,uniprot_O75494-3
705,POLD2,uniprot:P49005,uniprot,P49005,5425
706,POLD1,uniprot:P28340,uniprot,P28340,5424
707,MAN1A2,uniprot:O60476,uniprot,O60476,10905
708,MSH6,uniprot:P52701,uniprot,P52701,2956
709,MSH2,uniprot:P43246,uniprot,P43246,4436
710,COPA,uniprot:P53621,uniprot,P53621,1314
711,COPB1,uniprot:P53618,uniprot,P53618,1315
712,RAB5B,uniprot:P61020,uniprot,P61020,5869
713,RAP1B,uniprot:P61224,uniprot,P61224,5908
714,GTF2F2,uniprot:P13984,uniprot,P13984,2963
715,ELF1,uniprot:P32519-2,uniprot,P32519-2,uniprot_P32519-2
716,EIF5A,uniprot:P63241,uniprot,P63241,1984
717,YBX1,uniprot:P67809,uniprot,P67809,4904
718,MRPS34,uniprot:P82930,uniprot,P82930,65993
719,MRPS22,uniprot:P82650,uniprot,P82650,56945
720,EIF4G1,uniprot:Q04637-3,uniprot,Q04637-3,uniprot_Q04637-3
721,APLP2,uniprot:Q06481,uniprot,Q06481,334
722,APP,uniprot:P05067,uniprot,P05067,351
723,CPSF1,uniprot:Q10570,uniprot,Q10570,29894
724,NME3,uniprot:Q13232,uniprot,Q13232,4832
725,AKR1B1,uniprot:P15121,uniprot,P15121,231
726,MEF2D,uniprot:Q14814-4,uniprot,Q14814-4,uniprot_Q14814-4
727,DUT,uniprot:P33316-2,uniprot,P33316-2,uniprot_P33316-2
728,CSTF2,uniprot:P33240-2,uniprot,P33240-2,uniprot_P33240-2
729,BAK1,uniprot:Q16611,uniprot,Q16611,578
730,ERI3,uniprot:O43414,uniprot,O43414,79033
731,RWDD4,uniprot:Q6NW29,uniprot,Q6NW29,201965
732,MZT2B,uniprot:Q6NZ67,uniprot,Q6NZ67,80097
733,SETDB1,uniprot:Q15047-3,uniprot,Q15047-3,uniprot_Q15047-3
734,DDX39A,uniprot:O00148,uniprot,O00148,10212
735,DHX8,uniprot:Q14562,uniprot,Q14562,1659
736,RNF20,uniprot:Q5VTR2,uniprot,Q5VTR2,56254
737,WDR82,uniprot:Q6UXN9,uniprot,Q6UXN9,80335
738,EMG1,uniprot:Q92979,uniprot,Q92979,10436
739,SNRNP40,uniprot:Q96DI7,uniprot,Q96DI7,9410
740,SEC61G,uniprot:P60059,uniprot,P60059,23480
741,TBCA,uniprot:O75347,uniprot,O75347,6902
742,BDH2,uniprot:Q9BUT1,uniprot,Q9BUT1,56898
743,SRXN1,uniprot:Q9BYN0,uniprot,Q9BYN0,140809
744,TMEM11,uniprot:P17152,uniprot,P17152,8834
745,SPC25,uniprot:Q9HBM1,uniprot,Q9HBM1,57405
746,XAB2,uniprot:Q9HCS7,uniprot,Q9HCS7,56949
747,SSU72,uniprot:Q9NP77,uniprot,Q9NP77,29101
748,EMC7,uniprot:Q9NPA0,uniprot,Q9NPA0,56851
749,RBM12,uniprot:Q9NTZ6,uniprot,Q9NTZ6,10137
750,ARGLU1,uniprot:Q9NWB6,uniprot,Q9NWB6,55082
751,EMC4,uniprot:Q5J8M3,uniprot,Q5J8M3,51234
752,ABI3,uniprot:Q9P2A4,uniprot,Q9P2A4,51225
753,STOML2,uniprot:Q9UJZ1,uniprot,Q9UJZ1,30968
754,LONP1,uniprot:P36776-2,uniprot,P36776-2,uniprot_P36776-2
755,RAB21,uniprot:Q9UL25,uniprot,Q9UL25,23011
756,MED23,uniprot:Q9ULK4-4,uniprot,Q9ULK4-4,uniprot_Q9ULK4-4
757,PRPF4,uniprot:O43172-2,uniprot,O43172-2,uniprot_O43172-2
758,SET,uniprot:Q01105-2,uniprot,Q01105-2,uniprot_Q01105-2
759,HNRNPAB,uniprot:Q99729-3,uniprot,Q99729-3,uniprot_Q99729-3
760,MED24,uniprot:O75448,uniprot,O75448,9862
761,SDAD1,uniprot:Q9NVU7,uniprot,Q9NVU7,55153
762,SMC3,uniprot:Q9UQE7,uniprot,Q9UQE7,9126
763,ASF1A,uniprot:Q9Y294,uniprot,Q9Y294,25842
764,TPRKB,uniprot:Q9Y3C4,uniprot,Q9Y3C4,51002
765,TP53RK,uniprot:Q96S44,uniprot,Q96S44,112858
766,TIMM22,uniprot:Q9Y584,uniprot,Q9Y584,29928
767,YTHDF2,uniprot:Q9Y5A9,uniprot,Q9Y5A9,51441
768,DUSP12,uniprot:Q9UNI6,uniprot,Q9UNI6,11266
769,UTP18,uniprot:Q9Y5J1,uniprot,Q9Y5J1,51096
770,DNTTIP2,uniprot:Q5QJE6,uniprot,Q5QJE6,30836
771,WDR1,uniprot:O75083,uniprot,O75083,9948
772,NDUFB1,uniprot:O75438,uniprot,O75438,4707
773,MTA2,uniprot:O94776,uniprot,O94776,9219
774,PPM1G,uniprot:O15355,uniprot,O15355,5496
775,NDUFA7,uniprot:O95182,uniprot,O95182,4701
776,DDX3X,uniprot:O00571,uniprot,O00571,1654
777,HCLS1,uniprot:P14317,uniprot,P14317,3059
778,CELF2,uniprot:O95319-5,uniprot,O95319-5,uniprot_O95319-5
779,BCAT2,uniprot:O15382,uniprot,O15382,587
780,LYPLA2,uniprot:O95372,uniprot,O95372,11313
781,LUC7L3,uniprot:O95232,uniprot,O95232,51747
782,PAICS,uniprot:P22234,uniprot,P22234,10606
783,POLR2B,uniprot:P30876,uniprot,P30876,5431
784,POLR2A,uniprot:P24928,uniprot,P24928,5430
785,DNAJA1,uniprot:P31689,uniprot,P31689,3301
786,YWHAB,uniprot:P31946-2,uniprot,P31946-2,uniprot_P31946-2
787,FUS,uniprot:P35637-2,uniprot,P35637-2,uniprot_P35637-2
788,HSPA9,uniprot:P38646,uniprot,P38646,3313
789,HSPD1,uniprot:P10809,uniprot,P10809,3329
790,KPNA6,uniprot:O60684,uniprot,O60684,23633
791,MDH1,uniprot:P40925-3,uniprot,P40925-3,uniprot_P40925-3
792,LYPLA1,uniprot:O75608,uniprot,O75608,10434
793,GARS,uniprot:P41250,uniprot,P41250,2617
794,RARS,uniprot:P54136,uniprot,P54136,5917
795,CSE1L,uniprot:P55060,uniprot,P55060,1434
796,HNRNPDL,uniprot:O14979,uniprot,O14979,9987
797,POLR2L,uniprot:P62875,uniprot,P62875,5441
798,MRPS12,uniprot:O15235,uniprot,O15235,6183
799,RPS27A,uniprot:P62979,uniprot,P62979,6233
800,SUPT4H1,uniprot:P63272,uniprot,P63272,6827
801,POLR2J,uniprot:P52435,uniprot,P52435,5439
802,CSNK2B,uniprot:P67870,uniprot,P67870,1460
803,MRPS35,uniprot:P82673,uniprot,P82673,60488
804,SLC7A5,uniprot:Q01650,uniprot,Q01650,8140
805,SLC3A2,uniprot:P08195-2,uniprot,P08195-2,uniprot_P08195-2
806,ILK,uniprot:Q13418,uniprot,Q13418,3611
807,LIMS1,uniprot:P48059-3,uniprot,P48059-3,uniprot_P48059-3
808,PWP1,uniprot:Q13610,uniprot,Q13610,11137
809,ELOC,uniprot:Q15369,uniprot,Q15369,6921
810,TSN,uniprot:Q15631,uniprot,Q15631,7247
811,TAF9,uniprot:Q16594,uniprot,Q16594,6880
812,BPTF,uniprot:Q12830,uniprot,Q12830,2186
813,GUK1,uniprot:Q16774,uniprot,Q16774,2987
814,CYP51A1,uniprot:Q16850,uniprot,Q16850,1595
815,FDFT1,uniprot:P37268,uniprot,P37268,2222
816,ERCC6L,uniprot:Q2NKX8,uniprot,Q2NKX8,54821
817,TUBB8,uniprot:Q3ZCM7,uniprot,Q3ZCM7,347688
818,FIP1L1,uniprot:Q6UN15,uniprot,Q6UN15,81608
819,LARP4,uniprot:Q71RC2,uniprot,Q71RC2,113251
820,POGZ,uniprot:Q7Z3K3-5,uniprot,Q7Z3K3-5,uniprot_Q7Z3K3-5
821,CSTF1,uniprot:Q05048,uniprot,Q05048,1477
822,SMG6,uniprot:Q86US8,uniprot,Q86US8,23293
823,STAG2,uniprot:Q8N3U4,uniprot,Q8N3U4,10735
824,TMEM199,uniprot:Q8N511,uniprot,Q8N511,147007
825,CLNS1A,uniprot:P54105,uniprot,P54105,1207
826,UPF1,uniprot:Q92900,uniprot,Q92900,5976
827,XPO1,uniprot:O14980,uniprot,O14980,7514
828,VTI1A,uniprot:Q96AJ9-1,uniprot,Q96AJ9-1,uniprot_Q96AJ9-1
829,ZBTB8OS,uniprot:Q8IWT0,uniprot,Q8IWT0,339487
830,FAM210A,uniprot:Q96ND0,uniprot,Q96ND0,125228
831,MCCC1,uniprot:Q96RQ3,uniprot,Q96RQ3,56922
832,DHTKD1,uniprot:Q96HY7,uniprot,Q96HY7,55526
833,NUP214,uniprot:P35658-5,uniprot,P35658-5,uniprot_P35658-5
834,C12orf57,uniprot:Q99622,uniprot,Q99622,113246
835,HNRNPUL1,uniprot:Q9BUJ2-2,uniprot,Q9BUJ2-2,uniprot_Q9BUJ2-2
836,DDX17,uniprot:Q92841,uniprot,Q92841,10521
837,MAP1LC3B,uniprot:Q9GZQ8,uniprot,Q9GZQ8,81631
838,XRN2,uniprot:Q9H0D6,uniprot,Q9H0D6,22803
839,SIN3A,uniprot:Q96ST3,uniprot,Q96ST3,25942
840,HEATR1,uniprot:Q9H583,uniprot,Q9H583,55127
841,GLOD4,uniprot:Q9HC38-2,uniprot,Q9HC38-2,uniprot_Q9HC38-2
842,VPS45,uniprot:Q9NRW7,uniprot,Q9NRW7,11311
843,SCYL1,uniprot:Q96KG9-2,uniprot,Q96KG9-2,uniprot_Q96KG9-2
844,SACM1L,uniprot:Q9NTJ5,uniprot,Q9NTJ5,22908
845,RMND1,uniprot:Q9NWS8,uniprot,Q9NWS8,55005
846,CLPP,uniprot:Q16740,uniprot,Q16740,8192
847,DDX56,uniprot:Q9NY93,uniprot,Q9NY93,54606
848,PES1,uniprot:O00541,uniprot,O00541,23481
849,MRPL39,uniprot:Q9NYK5,uniprot,Q9NYK5,54148
