@id,n,r,id_type,gene_id,NCBI_id
444,AMBN,uniprot:Q9NP70,uniprot,Q9NP70,258
445,SPP2,uniprot:Q13103,uniprot,Q13103,6694
446,KTN1,uniprot:Q86UP2,uniprot,Q86UP2,3895
447,SERPINA1,uniprot:P01009,uniprot,P01009,5265
448,NOTUM,uniprot:Q6P988,uniprot,Q6P988,147111
449,C3,uniprot:P01024,uniprot,P01024,718
450,HRC,uniprot:P23327,uniprot,P23327,3270
451,PRSS23,uniprot:O95084,uniprot,O95084,11098
452,IGFBP4,uniprot:P22692,uniprot,P22692,3487
453,GLA,uniprot:P06280,uniprot,P06280,2717
454,PSMD1,uniprot:Q99460,uniprot,Q99460,5707
455,PRDX6,uniprot:P30041,uniprot,P30041,9588
456,LAMC1,uniprot:P11047,uniprot,P11047,3915
457,ANXA2,uniprot:P07355,uniprot,P07355,302
458,AZU1,uniprot:P20160,uniprot,P20160,566
459,ALB,uniprot:P02768,uniprot,P02768,213
460,VWA1,uniprot:Q6PCB0,uniprot,Q6PCB0,64856
461,BMP4,uniprot:P12644,uniprot,P12644,652
462,ITIH2,uniprot:P19823,uniprot,P19823,3698
463,APOA2,uniprot:P02652,uniprot,P02652,336
464,NPC2,uniprot:P61916,uniprot,P61916,10577
465,APOA5,uniprot:Q6Q788,uniprot,Q6Q788,116519
466,FAM20A,uniprot:Q96MK3,uniprot,Q96MK3,54757
467,CAP1,uniprot:Q01518,uniprot,Q01518,10487
468,EVA1A,uniprot:Q9H8M9,uniprot,Q9H8M9,84141
469,LYZ,uniprot:P61626,uniprot,P61626,4069
470,CREG1,uniprot:O75629,uniprot,O75629,8804
471,ENAM,uniprot:Q9NRM1,uniprot,Q9NRM1,10117
472,APOE,uniprot:P02649,uniprot,P02649,348
473,IGFBP5,uniprot:P24593,uniprot,P24593,3488
474,ARSB,uniprot:P15848,uniprot,P15848,411
475,APP,uniprot:P05067,uniprot,P05067,351
476,IMPDH1,uniprot:P20839,uniprot,P20839,3614
477,MIA3,uniprot:Q5JRA6,uniprot,Q5JRA6,375056
478,IGFBP1,uniprot:P08833,uniprot,P08833,3484
479,CCT8,uniprot:P50990,uniprot,P50990,10694
480,GGH,uniprot:Q92820,uniprot,Q92820,8836
481,SCG2,uniprot:P13521,uniprot,P13521,7857
482,IGFBP7,uniprot:Q16270,uniprot,Q16270,3490
483,PLGLB1,hgnc:PLGLB1,hgnc,PLGLB1,5343
484,SERPINC1,uniprot:P01008,uniprot,P01008,462
485,UNC13D,uniprot:Q70J99,uniprot,Q70J99,201294
486,KNG1,uniprot:P01042,uniprot,P01042,3827
487,FGF23,uniprot:Q9GZV9,uniprot,Q9GZV9,8074
488,PYCARD,uniprot:Q9ULZ3,uniprot,Q9ULZ3,29108
489,C6orf120,uniprot:Q7Z4R8,uniprot,Q7Z4R8,387263
490,NHLRC3,uniprot:Q5JS37,uniprot,Q5JS37,387921
491,SPP1,uniprot:P10451,uniprot,P10451,6696
492,GPC3,uniprot:P51654,uniprot,P51654,2719
493,MATN3,uniprot:O15232,uniprot,O15232,4148
494,SERPINA10,uniprot:Q9UK55,uniprot,Q9UK55,51156
495,MGAT4A,uniprot:Q9UM21,uniprot,Q9UM21,11320
496,TUBB4B,uniprot:P68371,uniprot,P68371,10383
497,VCP,uniprot:P55072,uniprot,P55072,7415
498,DMP1,uniprot:Q13316,uniprot,Q13316,1758
499,TOLLIP,uniprot:Q9H0E2,uniprot,Q9H0E2,54472
500,ARSK,uniprot:Q6UWY0,uniprot,Q6UWY0,153642
501,APOA1,uniprot:P02647,uniprot,P02647,335
502,PTGES2,uniprot:Q9H7Z7,uniprot,Q9H7Z7,80142
503,PRKCSH,uniprot:P14314,uniprot,P14314,5589
504,CDH2,uniprot:P19022,uniprot,P19022,1000
505,PCSK9,uniprot:Q8NBP7,uniprot,Q8NBP7,255738
506,HEXB,uniprot:P07686,uniprot,P07686,3074
507,PROC,uniprot:P04070,uniprot,P04070,5624
508,NUCB1,uniprot:Q02818,uniprot,Q02818,4924
509,GLB1,uniprot:P16278,uniprot,P16278,2720
510,TMEM132A,uniprot:Q24JP5,uniprot,Q24JP5,54972
511,PADI2,uniprot:Q9Y2J8,uniprot,Q9Y2J8,11240
512,CCT2,uniprot:P78371,uniprot,P78371,10576
513,F5,uniprot:P12259,uniprot,P12259,2153
514,MEN1,uniprot:O00255,uniprot,O00255,4221
515,DPP7,uniprot:Q9UHL4,uniprot,Q9UHL4,29952
516,MNDA,uniprot:P41218,uniprot,P41218,4332
517,TRAPPC1,uniprot:Q9Y5R8,uniprot,Q9Y5R8,58485
518,C4A,uniprot:P0C0L4,uniprot,P0C0L4,720
519,GM2A,uniprot:P17900,uniprot,P17900,2760
520,MBTPS1,uniprot:Q14703,uniprot,Q14703,8720
521,SERPIND1,uniprot:P05546,uniprot,P05546,3053
522,AMTN,uniprot:Q6UX39,uniprot,Q6UX39,401138
523,IGFBP3,uniprot:P17936,uniprot,P17936,3486
524,PYGB,uniprot:P11216,uniprot,P11216,5834
525,CKAP4,uniprot:Q07065,uniprot,Q07065,10970
526,TUBB,uniprot:P07437,uniprot,P07437,203068
527,ORM2,uniprot:P19652,uniprot,P19652,5005
528,HEBP2,uniprot:Q9Y5Z4,uniprot,Q9Y5Z4,23593
529,FUCA1,uniprot:P04066,uniprot,P04066,2517
530,FTL,uniprot:P02792,uniprot,P02792,2512
531,CTSC,uniprot:P53634,uniprot,P53634,1075
532,SPARCL1,uniprot:Q14515,uniprot,Q14515,8404
533,ADAM10,uniprot:O14672,uniprot,O14672,102
534,IL6,uniprot:P05231,uniprot,P05231,3569
535,BPI,uniprot:P17213,uniprot,P17213,671
536,QSOX1,uniprot:O00391,uniprot,O00391,5768
537,SERPINB3,uniprot:P29508,uniprot,P29508,6317
538,APLP2,uniprot:Q06481,uniprot,Q06481,334
539,S100A7,uniprot:P31151,uniprot,P31151,6278
540,FAF2,uniprot:Q96CS3,uniprot,Q96CS3,23197
541,LAMB1,uniprot:P07942,uniprot,P07942,3912
542,CSF1,uniprot:P09603,uniprot,P09603,1435
543,PENK,uniprot:P01210,uniprot,P01210,5179
544,SHISA5,uniprot:Q8N114,uniprot,Q8N114,51246
545,PNPLA2,uniprot:Q96AD5,uniprot,Q96AD5,57104
546,DNAJC3,uniprot:Q13217,uniprot,Q13217,5611
547,VCAN,uniprot:P13611,uniprot,P13611,1462
548,LTBP1,uniprot:Q14766,uniprot,Q14766,4052
549,CYR61,uniprot:O00622,uniprot,O00622,3491
550,PRTN3,uniprot:P24158,uniprot,P24158,5657
551,TIMP1,uniprot:P01033,uniprot,P01033,7076
552,LGALS1,uniprot:P09382,uniprot,P09382,3956
553,ACLY,uniprot:P53396,uniprot,P53396,47
554,HRNR,uniprot:Q86YZ3,uniprot,Q86YZ3,388697
555,AHSG,uniprot:P02765,uniprot,P02765,197
556,GOLM1,uniprot:Q8NBJ4,uniprot,Q8NBJ4,51280
557,CTSA,uniprot:P10619,uniprot,P10619,5476
558,WFS1,uniprot:O76024,uniprot,O76024,7466
559,RNASE3,uniprot:P12724,uniprot,P12724,6037
560,LAMB2,uniprot:P55268,uniprot,P55268,3913
561,RNASE2,uniprot:P10153,uniprot,P10153,6036
562,FGG,uniprot:P02679,uniprot,P02679,2266
563,FGA,uniprot:P02671,uniprot,P02671,2243
564,IST1,uniprot:P53990,uniprot,P53990,9798
565,FN1,uniprot:H0Y4K8,uniprot,H0Y4K8,2335
566,PRSS3P2,uniprot:P07478,uniprot,P07478,5645
567,CTSG,uniprot:P08311,uniprot,P08311,1511
568,BPIFB2,uniprot:Q8N4F0,uniprot,Q8N4F0,80341
569,BMP15,uniprot:O95972,uniprot,O95972,9210
570,GRN,uniprot:P28799,uniprot,P28799,2896
571,STK11IP,uniprot:Q8N1F8,uniprot,Q8N1F8,114790
572,FABP5,uniprot:Q01469,uniprot,Q01469,2171
573,APOL1,uniprot:O14791,uniprot,O14791,8542
574,GALNS,uniprot:P34059,uniprot,P34059,2588
575,CPPED1,uniprot:Q9BRF8,uniprot,Q9BRF8,55313
576,TTR,uniprot:P02766,uniprot,P02766,7276
577,HS3ST1,uniprot:O14792,uniprot,O14792,9957
578,HS2ST1,uniprot:Q7LGA3,uniprot,Q7LGA3,9653
579,UST,uniprot:Q9Y2C2,uniprot,Q9Y2C2,10090
580,GPC6,uniprot:Q9Y625,uniprot,Q9Y625,10082
581,HS6ST1,uniprot:O60243,uniprot,O60243,9394
582,HSPG2,uniprot:P98160,uniprot,P98160,3339
583,SDC1,uniprot:P18827,uniprot,P18827,6382
584,EXT1,uniprot:Q16394,uniprot,Q16394,2131
585,AGRN,uniprot:O00468,uniprot,O00468,375790
586,GPC2,uniprot:Q8N158,uniprot,Q8N158,221914
587,GCNT4,uniprot:Q9P109,uniprot,Q9P109,uniprot_Q9P109
588,GPC5,uniprot:P78333,uniprot,P78333,2262
589,GPC1,uniprot:P35052,uniprot,P35052,2817
590,GCNT2,uniprot:Q8N0V5,uniprot,Q8N0V5,2651
591,ensembl:ENSP00000359579,uniprot:K7EP71,uniprot,K7EP71,9653
592,SDC3,uniprot:O75056,uniprot,O75056,9672
593,GCNT1,uniprot:Q02742,uniprot,Q02742,2650
594,SDC4,uniprot:P31431,uniprot,P31431,6385
595,GLCE,uniprot:O94923,uniprot,O94923,26035
596,GPC4,uniprot:O75487,uniprot,O75487,2239
597,SEMA3F,uniprot:Q13275,uniprot,Q13275,6405
598,NTN1,uniprot:O95631,uniprot,O95631,9423
599,PLXNB2,uniprot:O15031,uniprot,O15031,23654
600,EFNB1,uniprot:P98172,uniprot,P98172,1947
601,PLXNC1,uniprot:O60486,uniprot,O60486,10154
602,EFNB3,uniprot:Q15768,uniprot,Q15768,1949
603,PLXNB1,uniprot:O43157,uniprot,O43157,5364
604,EFNA3,uniprot:P52797,uniprot,P52797,1944
605,PLXNA4,uniprot:Q9HCM2,uniprot,Q9HCM2,91584
606,PLXND1,uniprot:Q9Y4D7,uniprot,Q9Y4D7,23129
607,PLXNA3,uniprot:P51805,uniprot,P51805,55558
608,EFNA1,uniprot:P20827,uniprot,P20827,1942
609,EFNA2,uniprot:O43921,uniprot,O43921,1943
610,PLXNB3,uniprot:Q9ULL4,uniprot,Q9ULL4,5365
611,PLXNA1,uniprot:Q9UIW2,uniprot,Q9UIW2,5361
612,NRP1,uniprot:O14786,uniprot,O14786,8829
613,PLXNA2,uniprot:O75051,uniprot,O75051,5362
614,VEGFA,uniprot:P15692,uniprot,P15692,7422
615,EFNA5,uniprot:P52803,uniprot,P52803,1946
616,EFNB2,uniprot:P52799,uniprot,P52799,1948
617,NRP2,uniprot:O60462,uniprot,O60462,8828
618,EFNA4,uniprot:P52798,uniprot,P52798,1945
619,PSMB9,uniprot:P28065,uniprot,P28065,5698
620,PSMC5,uniprot:P62195,uniprot,P62195,5705
621,SNX3,uniprot:O60493,uniprot,O60493,8724
622,PSMC2,uniprot:P35998,uniprot,P35998,5701
623,BEST3,uniprot:Q8N1M1,uniprot,Q8N1M1,144453
624,AGT,uniprot:P01019,uniprot,P01019,183
625,PSMD11,uniprot:O00231,uniprot,O00231,5717
626,PSME1,uniprot:Q06323,uniprot,Q06323,5720
627,PSMD4,uniprot:P55036,uniprot,P55036,5710
628,CLCN3,uniprot:P51790,uniprot,P51790,1182
629,PSMB4,uniprot:P28070,uniprot,P28070,5692
630,PRKAB2,uniprot:O43741,uniprot,O43741,5565
631,RHOQ,uniprot:P17081,uniprot,P17081,23433
632,PRSS1,uniprot:P07477,uniprot,P07477,5644
633,YWHAG,uniprot:P61981,uniprot,P61981,7532
634,PSMB11,uniprot:A5LHX3,uniprot,A5LHX3,122706
635,SLC26A3,uniprot:P40879,uniprot,P40879,1811
636,PSMA6,uniprot:P60900,uniprot,P60900,5687
637,PSMB1,uniprot:P20618,uniprot,P20618,5689
638,PSMC4,uniprot:P43686,uniprot,P43686,5704
639,BEST2,uniprot:Q8NFU1,uniprot,Q8NFU1,54831
640,ERLEC1,uniprot:Q96DZ1,uniprot,Q96DZ1,27248
641,BEST4,uniprot:Q8NFU0,uniprot,Q8NFU0,266675
642,PRKAR1A,uniprot:P10644,uniprot,P10644,5573
643,PSMD6,uniprot:C9J0E9,uniprot,C9J0E9,9861
644,PRKAR2A,uniprot:P13861,uniprot,P13861,5576
645,PSMA1,uniprot:P25786,uniprot,P25786,5682
646,PRKAR2B,uniprot:P31323,uniprot,P31323,5577
647,PSMB7,uniprot:Q99436,uniprot,Q99436,5695
648,RNF185,uniprot:Q96GF1,uniprot,Q96GF1,91445
649,DNAJA1,uniprot:P31689,uniprot,P31689,3301
650,EZR,uniprot:P15311,uniprot,P15311,7430
651,PSME4,uniprot:Q14997,uniprot,Q14997,23198
652,FLNA,uniprot:P21333,uniprot,P21333,2316
653,PRKAG3,uniprot:Q9UGI9,uniprot,Q9UGI9,53632
654,BEST1,uniprot:O76090,uniprot,O76090,7439
655,PRKAA1,uniprot:Q13131,uniprot,Q13131,5562
656,ERLIN1,uniprot:O75477,uniprot,O75477,10613
657,CCL4,uniprot:P13236,uniprot,P13236,388372
658,SLC4A7,uniprot:Q9Y6M7,uniprot,Q9Y6M7,9497
659,PSMC6,uniprot:P62333,uniprot,P62333,5706
660,USP10,uniprot:Q14694,uniprot,Q14694,9100
661,FLNC,uniprot:Q14315,uniprot,Q14315,2318
662,DERL1,uniprot:Q9BUN8,uniprot,Q9BUN8,79139
663,PRKACA,uniprot:P17612,uniprot,P17612,5566
664,PSMA8,uniprot:Q8TAA3,uniprot,Q8TAA3,143471
665,RNF5,uniprot:Q99942,uniprot,Q99942,6048
666,ANO1,uniprot:Q5XXA6,uniprot,Q5XXA6,55107
667,OS9,uniprot:Q13438,uniprot,Q13438,10956
668,SLC26A8,uniprot:Q96RN1,uniprot,Q96RN1,116369
669,SCNN1G,uniprot:P51170,uniprot,P51170,6340
670,PSMA2,uniprot:P25787,uniprot,P25787,5683
671,SCNN1B,uniprot:P51168,uniprot,P51168,6338
672,SLC4A4,uniprot:Q9Y6R1,uniprot,Q9Y6R1,8671
673,PSMD5,uniprot:Q16401,uniprot,Q16401,5711
674,CLCN2,uniprot:P51788,uniprot,P51788,1181
675,SLC9A3R1,uniprot:O14745,uniprot,O14745,9368
676,PRKAG2,uniprot:Q9UGJ0,uniprot,Q9UGJ0,51422
677,SLC12A2,uniprot:P55011,uniprot,P55011,6558
678,SLC26A9,uniprot:Q7LBE3,uniprot,Q7LBE3,115019
679,PRKACG,uniprot:P22612,uniprot,P22612,5568
680,PSMA3,uniprot:P25788,uniprot,P25788,5684
681,DERL3,uniprot:Q96Q80,uniprot,Q96Q80,91319
682,CANX,uniprot:P27824,uniprot,P27824,821
683,PSME3,uniprot:P61289,uniprot,P61289,10197
684,PSMB2,uniprot:P49721,uniprot,P49721,5690
685,CXCL12,uniprot:P48061,uniprot,P48061,6387
686,PSMF1,uniprot:Q92530,uniprot,Q92530,9491
687,PSMD10,uniprot:O75832,uniprot,O75832,5716
688,PSMB3,uniprot:P49720,uniprot,P49720,5691
689,GLRA1,uniprot:P23415,uniprot,P23415,2741
690,GOPC,uniprot:Q9HD26,uniprot,Q9HD26,57120
691,YWHAZ,uniprot:P63104,uniprot,P63104,7534
692,FLNB,uniprot:O75369,uniprot,O75369,2317
693,CCL11,uniprot:P51671,uniprot,P51671,6356
694,PSMB6,uniprot:P28072,uniprot,P28072,5694
695,PSMC3,uniprot:P17980,uniprot,P17980,5702
696,PDZK1,uniprot:Q5T2W1,uniprot,Q5T2W1,5174
697,KCNJ1,uniprot:P48048,uniprot,P48048,3758
698,PSMD9,uniprot:O00233,uniprot,O00233,5715
699,F2,uniprot:P00734,uniprot,P00734,2147
700,PSMD8,uniprot:P48556,uniprot,P48556,5714
701,PSMD3,uniprot:O43242,uniprot,O43242,5709
702,PRKAG1,uniprot:P54619,uniprot,P54619,5571
703,PSME2,uniprot:Q9UL46,uniprot,Q9UL46,5721
704,PSMD12,uniprot:O00232,uniprot,O00232,5718
705,PSMB10,uniprot:P40306,uniprot,P40306,5699
706,PSMD13,uniprot:H0YD73,uniprot,H0YD73,5719
707,PSMA5,uniprot:P28066,uniprot,P28066,5686
708,PSMD7,uniprot:P51665,uniprot,P51665,5713
709,ANO2,uniprot:Q9NQ90,uniprot,Q9NQ90,57101
710,CXCL8,uniprot:P10145,uniprot,P10145,3576
711,TJP1,uniprot:Q07157,uniprot,Q07157,7082
712,SCNN1A,uniprot:P37088,uniprot,P37088,6337
713,CLCN1,uniprot:P35523,uniprot,P35523,1180
714,PSMD14,uniprot:O00487,uniprot,O00487,10213
715,PRKACB,uniprot:P22694,uniprot,P22694,5567
716,GNGT1,uniprot:P63211,uniprot,P63211,2792
717,SLC9A3,uniprot:P48764,uniprot,P48764,6550
718,PSMB8,uniprot:P28062,uniprot,P28062,5696
719,PSMA7,uniprot:O14818,uniprot,O14818,5688
720,EDN1,uniprot:P05305,uniprot,P05305,1906
721,PSMA4,uniprot:P25789,uniprot,P25789,5685
722,PRKG1,uniprot:Q13976,uniprot,Q13976,5592
723,PSMC1,uniprot:P62191,uniprot,P62191,5700
724,KCNN4,uniprot:O15554,uniprot,O15554,3783
725,GLRA3,uniprot:O75311,uniprot,O75311,8001
726,STUB1,uniprot:Q9UNE7,uniprot,Q9UNE7,10273
727,ANO6,uniprot:Q4KMQ2,uniprot,Q4KMQ2,196527
728,SLC26A6,uniprot:Q9BXS9,uniprot,Q9BXS9,65010
729,DERL2,uniprot:Q9GZP9,uniprot,Q9GZP9,51009
730,GNB1,uniprot:P62873,uniprot,P62873,2782
731,PSMD2,uniprot:Q13200,uniprot,Q13200,5708
732,PRKAR1B,uniprot:P31321,uniprot,P31321,5575
733,SPINK1,uniprot:P00995,uniprot,P00995,6690
734,SEL1L,uniprot:Q9UBV2,uniprot,Q9UBV2,6400
735,ERLIN2,uniprot:O94905,uniprot,O94905,11160
736,PSMB5,uniprot:P28074,uniprot,P28074,5693
737,GLRA4,uniprot:Q5JXX5,uniprot,Q5JXX5,uniprot_Q5JXX5
738,PRKAB1,uniprot:Q9Y478,uniprot,Q9Y478,5564
739,SHFM1,uniprot:Q6ZVN7,uniprot,Q6ZVN7,7979
740,PRKAA2,uniprot:P54646,uniprot,P54646,5563
741,SLC9A3R2,uniprot:Q15599,uniprot,Q15599,9351
742,CYP51A1,uniprot:Q16850,uniprot,Q16850,1595
743,NFYC,uniprot:Q13952,uniprot,Q13952,4802
744,SIGMAR1,uniprot:Q99720,uniprot,Q99720,10280
745,IDI1,uniprot:Q13907,uniprot,Q13907,3422
746,MSMO1,uniprot:Q15800,uniprot,Q15800,6307
747,PRPF19,uniprot:Q9UMS4,uniprot,Q9UMS4,27339
748,TM7SF2,uniprot:O76062,uniprot,O76062,7108
749,LBR,uniprot:Q14739,uniprot,Q14739,3930
750,SP1,uniprot:P08047,uniprot,P08047,6667
751,MVK,uniprot:Q03426,uniprot,Q03426,4598
752,C14orf1,uniprot:Q9UKR5,uniprot,Q9UKR5,11161
753,HSD17B7,uniprot:P56937,uniprot,P56937,51478
754,FDPS,uniprot:P14324,uniprot,P14324,2224
755,PMVK,uniprot:Q15126,uniprot,Q15126,10654
756,SC5D,uniprot:O75845,uniprot,O75845,6309
757,DHCR24,uniprot:Q15392,uniprot,Q15392,1718
758,HMGCS1,uniprot:Q01581,uniprot,Q01581,3157
759,MVD,uniprot:P53602,uniprot,P53602,4597
760,HMGCS2,uniprot:P54868,uniprot,P54868,3158
761,DHCR7,uniprot:Q9UBM7,uniprot,Q9UBM7,1717
762,NFYB,uniprot:P25208,uniprot,P25208,4801
763,LSS,uniprot:P48449,uniprot,P48449,4047
764,POR,uniprot:P16435,uniprot,P16435,5447
765,FDFT1,uniprot:P37268,uniprot,P37268,2222
766,INSIG1,uniprot:O15503,uniprot,O15503,3638
767,CYB5A,uniprot:P00167,uniprot,P00167,1528
768,NFYA,uniprot:P23511,uniprot,P23511,4800
769,SQLE,uniprot:Q14534,uniprot,Q14534,6713
770,HMGCR,uniprot:P04035,uniprot,P04035,3156
771,NSDHL,uniprot:Q15738,uniprot,Q15738,50814
772,SREBF2,uniprot:Q12772,uniprot,Q12772,6721
773,USP28,uniprot:Q96RU2,uniprot,Q96RU2,57646
774,FBXW7,uniprot:Q969H0,uniprot,Q969H0,55294
775,USP14,uniprot:P54578,uniprot,P54578,9097
776,TP53BP1,uniprot:Q12888,uniprot,Q12888,7158
777,KDM1A,uniprot:O60341,uniprot,O60341,23028
778,MYC,uniprot:P01106,uniprot,P01106,4609
779,CLSPN,uniprot:Q9HAW4,uniprot,Q9HAW4,63967
780,USP4,uniprot:Q13107,uniprot,Q13107,7375
781,USP15,uniprot:Q9Y4E8,uniprot,Q9Y4E8,9958
782,USP2,uniprot:O75604,uniprot,O75604,9099
783,USP8,uniprot:P40818,uniprot,P40818,9101
784,USP1,uniprot:O94782,uniprot,O94782,7398
785,USP19,uniprot:O94966,uniprot,O94966,10869
786,USP11,uniprot:P51784,uniprot,P51784,8237
787,RCHY1,uniprot:Q96PM5,uniprot,Q96PM5,25898
788,PDK4,uniprot:Q16654,uniprot,Q16654,5166
789,PDK3,uniprot:Q15120,uniprot,Q15120,5165
790,PDHX,uniprot:O00330,uniprot,O00330,8050
791,FOXO1,uniprot:Q12778,uniprot,Q12778,2308
792,CPT1B,uniprot:Q92523,uniprot,Q92523,1375
793,UCP3,uniprot:P55916,uniprot,P55916,7352
794,DLAT,uniprot:P10515,uniprot,P10515,1737
795,PDK2,uniprot:Q15119,uniprot,Q15119,5164
796,PDHB,uniprot:P11177,uniprot,P11177,5162
797,PDP2,uniprot:Q9P2J9,uniprot,Q9P2J9,57546
798,PDK1,uniprot:Q15118,uniprot,Q15118,5163
799,PPARGC1A,uniprot:Q9UBK2,uniprot,Q9UBK2,10891
800,PDHA1,uniprot:P08559,uniprot,P08559,5160
801,PDHA2,uniprot:P29803,uniprot,P29803,5161
802,DLD,uniprot:P09622,uniprot,P09622,1738
803,USH1C,uniprot:Q9Y6N9,uniprot,Q9Y6N9,10083
804,MYO15A,uniprot:Q9UKN7,uniprot,Q9UKN7,51168
805,FAT4,uniprot:Q6V0I7,uniprot,Q6V0I7,79633
806,CDHR5,uniprot:Q9HBB8,uniprot,Q9HBB8,53841
807,CIB2,uniprot:O75838,uniprot,O75838,10518
808,LIN7A,uniprot:O14910,uniprot,O14910,8825
809,CDHR2,uniprot:Q9BYE9,uniprot,Q9BYE9,54825
810,TAX1BP3,uniprot:O14907,uniprot,O14907,30851
811,CDH23,uniprot:Q9H251,uniprot,Q9H251,64072
812,DCHS2,uniprot:Q6V1P9,uniprot,Q6V1P9,54798
813,USH2A,uniprot:O75445,uniprot,O75445,7399
814,ANKS4B,uniprot:Q8N8V4,uniprot,Q8N8V4,257629
815,OTOG,uniprot:Q6ZRI0,uniprot,Q6ZRI0,340990
816,GPR98,uniprot:Q8WXG9,uniprot,Q8WXG9,84059
817,MYO7A,uniprot:Q13402,uniprot,Q13402,4647
818,PCDH15,uniprot:Q96QU1,uniprot,Q96QU1,65217
819,CNTN2,uniprot:Q02246,uniprot,Q02246,6900
820,DCHS1,uniprot:Q96JQ0,uniprot,Q96JQ0,8642
821,USH1G,uniprot:Q495M9,uniprot,Q495M9,124590
822,TMPRSS3,uniprot:P57727,uniprot,P57727,64699
823,CLRN1,uniprot:P58418,uniprot,P58418,7401
824,USHBP1,uniprot:Q8N6Y0,uniprot,Q8N6Y0,83878
825,MYO7B,uniprot:Q6PIF6,uniprot,Q6PIF6,4648
826,RALA,uniprot:P11233,uniprot,P11233,5898
827,RALGAPB,uniprot:Q86X10,uniprot,Q86X10,57148
828,MAPK12,uniprot:P53778,uniprot,P53778,6300
829,RALB,uniprot:P11234,uniprot,P11234,5899
830,RAB10,uniprot:P61026,uniprot,P61026,10890
831,RGL1,uniprot:Q9NZL6,uniprot,Q9NZL6,23179
832,SRC,uniprot:P12931,uniprot,P12931,6714
833,SLC2A4,uniprot:P14672,uniprot,P14672,6517
834,RGL2,uniprot:O15211,uniprot,O15211,5863
835,EXOC6B,uniprot:Q9Y2D4,uniprot,Q9Y2D4,23233
836,MAPK13,uniprot:O15264,uniprot,O15264,5603
837,ASPSCR1,uniprot:Q9BZE9,uniprot,Q9BZE9,79058
838,SNAP23,uniprot:O00161,uniprot,O00161,8773
839,MAPK14,uniprot:Q16539,uniprot,Q16539,1432
840,MAPK9,uniprot:P45984,uniprot,P45984,5601
841,EXOC7,uniprot:Q9UPT5,uniprot,Q9UPT5,23265
842,MYH9,uniprot:P35579,uniprot,P35579,4627
843,EXOC5,uniprot:O00471,uniprot,O00471,10640
844,MYO5A,uniprot:Q9Y4I1,uniprot,Q9Y4I1,4644
845,EXOC2,uniprot:Q96KP1,uniprot,Q96KP1,55770
846,AURKA,uniprot:O14965,uniprot,O14965,6790
847,EXOC8,uniprot:Q8IYI6,uniprot,Q8IYI6,149371
848,PPP2R1B,uniprot:P30154,uniprot,P30154,5519
849,NRAS,uniprot:P01111,uniprot,P01111,4893
850,EXOC6,uniprot:Q8TAG9,uniprot,Q8TAG9,54536
851,STAT4,uniprot:Q14765,uniprot,Q14765,6775
852,MAPK8,uniprot:P45983,uniprot,P45983,5599
853,PLD1,uniprot:Q13393,uniprot,Q13393,5337
854,ARF6,uniprot:P62330,uniprot,P62330,382
855,RAB14,uniprot:P61106,uniprot,P61106,51552
856,RAC2,uniprot:P15153,uniprot,P15153,5880
857,RHOA,uniprot:P61586,uniprot,P61586,387
858,YBX3,uniprot:P16989,uniprot,P16989,8531
859,EXOC1,uniprot:Q9NV70,uniprot,Q9NV70,55763
860,RALGAPA2,uniprot:Q2PPJ7,uniprot,Q2PPJ7,57186
861,C2CD5,uniprot:Q86YS7,uniprot,Q86YS7,9847
862,CNKSR2,uniprot:Q8WXI2,uniprot,Q8WXI2,22866
863,MYO1E,uniprot:Q12965,uniprot,Q12965,4643
864,RALGDS,uniprot:Q12967,uniprot,Q12967,5900
865,RAB13,uniprot:P51153,uniprot,P51153,5872
866,HRAS,uniprot:P01112,uniprot,P01112,3265
867,RALGPS1,uniprot:Q5JS13,uniprot,Q5JS13,9649
868,MAPK10,uniprot:P53779,uniprot,P53779,5602
869,PLD2,uniprot:O14939,uniprot,O14939,5338
870,MAPK11,uniprot:Q15759,uniprot,Q15759,5600
871,MYO1C,uniprot:O00159,uniprot,O00159,4641
872,RAC1,uniprot:P63000,uniprot,P63000,5879
873,EXOC3,uniprot:O60645,uniprot,O60645,11336
874,STX4,uniprot:Q12846,uniprot,Q12846,6810
875,RAB8A,uniprot:P61006,uniprot,P61006,4218
876,RAB4A,uniprot:P20338,uniprot,P20338,5867
877,KRAS,uniprot:P01116,uniprot,P01116,3845
878,RALBP1,uniprot:Q15311,uniprot,Q15311,10928
879,RAC3,uniprot:P60763,uniprot,P60763,5881
880,MYH10,uniprot:P35580,uniprot,P35580,4628
881,EXOC4,uniprot:Q96A65,uniprot,Q96A65,60412
882,STXBP3,uniprot:O00186,uniprot,O00186,6814
883,BAIAP2L1,uniprot:Q9UHR4,uniprot,Q9UHR4,55971
884,WAS,uniprot:P42768,uniprot,P42768,7454
885,EPS8,uniprot:Q12929,uniprot,Q12929,2059
886,CACNG3,uniprot:O60359,uniprot,O60359,10368
887,CACNG6,uniprot:Q9BXT2,uniprot,Q9BXT2,59285
888,CACNA1B,uniprot:Q00975,uniprot,Q00975,774
889,CACNB3,uniprot:P54284,uniprot,P54284,784
890,GRIN2B,uniprot:Q13224,uniprot,Q13224,2904
891,STAC3,uniprot:Q96MF2,uniprot,Q96MF2,246329
892,AKAP5,uniprot:P24588,uniprot,P24588,9495
893,CACNA1A,uniprot:O00555,uniprot,O00555,773
