@id,n,NCBI_id
4275,TGFB2,7042
4276,PTK7,5754
4277,JCAD,57608
4278,PITX1,5307
4279,CD248,57124
4280,LOXL1,4016
4281,RGL1,23179
4282,MATN3,4148
4283,MATN2,4147
4284,HEG1,57493
4285,SKIL,6498
4286,THBD,7056
4287,CALD1,800
4288,DCBLD2,131566
4289,AKAP12,9590
4290,NOTCH2,4853
4291,ACKR3,57007
4292,COL5A1,1289
4293,TGFBI,7045
4294,MMP1,4312
4295,CHN1,1123
4296,CAV2,858
4297,CAV1,857
4298,EML1,2009
4299,SRPX2,27286
4300,PLK2,10769
4301,POSTN,10631
4302,RORA,6095
4303,DZIP1,22873
4304,RAI14,26064
4305,F2R,2149
4306,GUCY1B1,2983
4307,PRRX1,5396
4308,HSPG2,3339
4309,FBLN2,2199
4310,CD200,4345
4311,PDPN,10630
4312,MAP1B,4131
4313,FRZB,2487
4314,TSHZ3,57616
4315,ZNF581,51545
4316,KPRP,448834
4317,LAMC3,10319
4318,FRMD6,122786
4319,NNMT,4837
4320,TIE1,7075
4321,COL12A1,1303
4322,COL4A1,1282
4323,LHFPL6,10186
4324,AMOTL2,51421
4325,FST,10468
4326,OLFM4,10562
4327,SNED1,25992
4328,DACT1,51339
4329,A2M,2
4330,ENPEP,2028
4331,KDR,3791
4332,P3H2,55214
4333,LGALS1,3956
4334,GSDME,1687
4335,SFRP4,6424
4336,KCNJ8,3764
4337,PALLD,23022
4338,COL13A1,1305
4339,COL1A2,1278
4340,COL1A1,1277
4341,PPIC,5480
4342,CDH11,1009
4343,AOX1,316
4344,CEMIP,57214
4345,ANTXR1,84168
4346,PLAUR,5329
4347,GJA4,2701
4348,ECM2,1842
4349,ECM1,1893
4350,AEBP1,165
4351,RBMS3,27303
4352,LOX,4015
4353,FAP,2191
4354,RGS4,5999
4355,RGS5,8490
4356,GLT8D2,83468
4357,TPST1,8460
4358,COL18A1,80781
4359,ENPP2,5168
4360,EPCAM,4072
4361,PLXNA1,5361
4362,OLFML2A,169611
4363,COL6A3,1293
4364,COL6A2,1292
4365,TIMP3,7078
4366,TIMP2,7077
4367,MSR1,4481
4368,MRC2,9902
4369,ITSN1,6453
4370,DSC3,1825
4371,FSTL1,11167
4372,MICAL2,9645
4373,ARHGAP29,9411
4374,E2F1,1869
4375,MSX1,4487
4376,BMP1,649
4377,KRTAP10-3,386682
4378,TFPI2,7980
4379,SRPX,8406
4380,EGFL6,25975
4381,FAT4,79633
4382,KDELR3,11015
4383,PXDN,7837
4384,HOXC8,3224
4385,OLFML1,283298
4386,OLFML3,56944
4387,PTN,5764
4388,LYG2,254773
4389,THBS4,7060
4390,CCN4,8840
4391,THBS2,7058
4392,THBS1,7057
4393,PILRA,29992
4394,GUCY1A1,2982
4395,PCOLCE,5118
4396,TGFB1I1,7041
4397,TLL1,7092
4398,EFEMP1,2202
4399,STC1,6781
4400,OLFML2B,25903
4401,ETV6,2120
4402,SDC2,6383
4403,TNFAIP6,7130
4404,RBPMS,11030
4405,ADGRA2,25960
4406,SPOCK1,6695
4407,WNT5A,7474
4408,GPC6,10082
4409,EPHA7,2045
4410,GPNMB,10457
4411,STOM,2040
4412,FZD1,8321
4413,SGCD,6444
4414,SGCB,6443
4415,SERPINF1,5176
4416,VCAM1,7412
4417,ABI3BP,25890
4418,TCEAL9,51186
4419,EMILIN1,11117
4420,CCN2,1490
4421,VCAN,1462
4422,ADAM12,8038
4423,NOTCH3,4854
4424,LAMA5,3911
4425,RAB31,11031
4426,PLOD2,5352
4427,GLI3,2737
4428,OSMR,9180
4429,COL8A2,1296
4430,COL8A1,1295
4431,ADGRF5,221395
4432,PLAU,5328
4433,PLAT,5327
4434,GPC3,2719
4435,TNC,3371
4436,SERPINH1,871
4437,TMEM25,84866
4438,PCDH7,5099
4439,PTPRM,5797
4440,PTPRK,5796
4441,ESM1,11082
4442,CYP11B2,1585
4443,STK11,6794
4444,STK16,8576
4445,DLGAP5,9787
4446,ZNF701,55762
4447,PIK3CG,5294
4448,ZNF585B,92285
4449,IRAK2,3656
4450,IRAK3,11213
4451,IRAK4,51135
4452,ZNF43,7594
4453,ZNF41,7592
4454,CSF1R,1436
4455,ZNF682,91120
4456,CAMK2G,818
4457,CAMK2A,815
4458,CAMK2B,816
4459,STK4,6789
4460,LMNTD1,160492
4461,ZNF676,163223
4462,ZNF672,79894
4463,ZNF671,79891
4464,CCND1,595
4465,ZNF678,339500
4466,ZNF774,342132
4467,STK38L,23012
4468,ZNF771,51333
4469,ZNF197,10168
4470,CALHM2,51063
4471,CYP11A1,1583
4472,ZNF519,162655
4473,ZNF224,7767
4474,BLK,640
4475,ZNF491,126069
4476,KCNH2,3757
4477,CACNA1D,776
4478,CDC123,8872
4479,ZFP69B,65243
4480,CDC7,8317
4481,ZNF573,126231
4482,PLAAT3,11145
4483,ZNF85,7639
4484,ZNF84,7637
4485,ACTBL2,345651
4486,ZNF688,146542
4487,ZNF497,162968
4488,ZNF19,7567
4489,MLKL,197259
4490,ZNF16,7564
4491,ZNF10,7556
4492,CDK18,5129
4493,CDK10,8558
4494,CDK17,5128
4495,CDK14,5218
4496,CDK15,65061
4497,ZNF304,57343
4498,ZNF302,55900
4499,E4F1,1877
4500,TTBK1,84630
4501,ST6GALNAC3,256435
4502,CYB5A,1528
4503,CYB5B,80777
4504,ZNF544,27300
4505,ZNF547,284306
4506,ZNF546,339327
4507,ZNF540,163255
4508,PPP3CA,5530
4509,PPP3CC,5533
4510,PSKH1,5681
4511,CDO1,1036
4512,GCM1,8521
4513,SLC25A11,8402
4514,ZNF333,84449
4515,SRF,6722
4516,FGR,2268
4517,ZNF266,10781
4518,PIP4K2A,5305
4519,NMT2,9397
4520,RSKR,124923
4521,ZFP82,284406
4522,ZNF670,93474
4523,HSD3B7,80270
4524,PAK4,10298
4525,PKN1,5585
4526,PAK2,5062
4527,IL10RA,3587
4528,ZNF696,79943
4529,ZNF596,169270
4530,TRIB1,10221
4531,TRIB2,28951
4532,TRIB3,57761
4533,NEK6,10783
4534,ZNF600,162966
4535,AC006486.1,
4536,STK26,51765
4537,ITPKB,3707
4538,PRKG1,5592
4539,ZNF768,79724
4540,PPP1R9B,84687
4541,ZNF180,7733
4542,ENG,2022
4543,NAXD,55739
4544,ZNF189,7743
4545,PDIK1L,149420
4546,ZNF26,7574
4547,TK2,7084
4548,ZNF121,7675
4549,STK32C,282974
4550,STK32B,55351
4551,STK32A,202374
4552,CALML3,810
4553,PPP5C,5536
4554,CALML5,51806
4555,CALML4,91860
4556,ZNF501,115560
4557,ZNF117,51351
4558,ZNF502,91392
4559,ZNF112,7771
4560,ZNF239,8187
4561,HDAC9,9734
4562,PRKAR2A,5576
4563,PGAM2,5224
4564,OXSR1,9943
4565,FLT3,2322
4566,MYH1,4619
4567,CYP1B1,1545
4568,CDKL4,344387
4569,RPS6KB2,6199
4570,ZNF343,79175
4571,ZNF430,80264
4572,ZNF345,25850
4573,ACOX2,8309
4574,CDK5,1020
4575,RAD51,5888
4576,GDPD5,81544
4577,CDK9,1025
4578,ZNF441,126068
4579,PTK6,5753
4580,PRKX,5613
4581,ZNF721,170960
4582,CEBPA,1050
4583,ZNF3,7551
4584,MZF1,7593
4585,ADCK1,57143
4586,AURKA,6790
4587,AURKB,9212
4588,PRKCA,5578
4589,NINJ1,4814
4590,PRKCB,5579
4591,ABHD14A,25864
4592,AP2A2,161
4593,NIM1K,167359
4594,CTNS,1497
4595,BCL6,604
4596,CYP11B1,1584
4597,MYL6,4637
4598,PKDCC,91461
4599,MYL3,4634
4600,MYL9,10398
4601,MAP3K8,1326
4602,FAM153B,202134
4603,DEAF1,10522
4604,ZNF773,374928
4605,ZNF570,148268
4606,ZNF572,137209
4607,ZNF577,84765
4608,VRK1,7443
4609,VRK3,51231
4610,CREB5,9586
4611,CREB1,1385
4612,PNKD,25953
4613,ZNF334,55713
4614,PIP5K1C,23396
4615,ZNF79,7633
4616,MYO5C,55930
4617,MYO5B,4645
4618,MYO5A,4644
4619,DDI2,84301
4620,RRAS2,22800
4621,ZSCAN2,54993
4622,SMARCD3,6604
4623,PPM1F,9647
4624,PPM1E,22843
4625,PPM1K,152926
4626,EGR4,1961
4627,CHEK1,1111
4628,STK40,83931
4629,ZNF582,147948
4630,PTPN7,5778
4631,PTPN6,5777
4632,ZNF615,284370
4633,MOCOS,55034
4634,CAMKK2,10645
4635,CAMKK1,84254
4636,STK33,65975
4637,STK38,11329
4638,CDK4,1019
4639,LCK,3932
4640,SYN1,6853
4641,RPS6,6194
4642,ZNF35,7584
4643,PTAFR,5724
4644,HCK,3055
4645,ZFP3,124961
4646,BMP2K,55589
4647,CD86,942
4648,CDK6,1021
4649,MARK2,2011
4650,ZNF107,51427
4651,ZNF100,163227
4652,ZNF248,57209
4653,TSSK3,81629
4654,ACSS2,55902
4655,ACSS1,84532
4656,ZNF329,79673
4657,ZNF660,285349
4658,SGK1,6446
4659,IL16,3603
4660,FIS1,51024
4661,PLN,5350
4662,PEG3,5178
4663,CAMK1D,57118
4664,SPATA20,64847
4665,MAP2K7,5609
4666,MAP2K6,5608
4667,HPCAL4,51440
4668,MELK,9833
4669,GAK,2580
4670,NRGN,4900
4671,PPP2R5D,5528
4672,STK39,27347
4673,SAMHD1,25939
4674,ATF6B,1388
4675,EFCAB2,84288
4676,ART4,420
4677,AKT2,208
4678,AKT3,10000
4679,ZNF70,7621
4680,ZNF71,58491
4681,ZNF141,7700
4682,GRK3,157
4683,ZFP2,80108
4684,EDN1,1906
4685,ZNF664,144348
4686,ZSCAN22,342945
4687,RNASE2,6036
4688,TAFA3,284467
4689,KCNN2,3781
4690,BRSK2,9024
4691,ZNF443,10224
4692,GSK3B,2932
4693,ZKSCAN7,55888
4694,ZKSCAN8,7745
4695,ZNF211,10520
4696,ZNF219,51222
4697,DCLK2,166614
4698,CHD3,1107
4699,PPME1,51400
4700,PIK3R4,30849
4701,PIK3R3,8503
4702,ZNF287,57336
4703,ZNF285,26974
4704,PRKCE,5581
4705,ZNF566,84924
4706,CDKL1,8814
4707,SIK1,150094
4708,SBK1,388228
4709,PBK,55872
4710,EPHA4,2043
4711,EPHA1,2041
4712,TMCC1,23023
4713,MAPK10,5602
4714,MAPK11,5600
4715,MAPK12,6300
4716,MAPK13,5603
4717,ABL1,25
4718,CCDC106,29903
4719,ZNF625,90589
4720,MAPK7,5598
4721,PHF19,26147
4722,CGB2,114336
4723,VAMP2,6844
4724,FADS2,9415
4725,CSNK1A1L,122011
4726,ZNF485,220992
4727,ZNF134,7693
4728,ZNF135,7694
4729,ZNF136,7695
4730,MKI67,4288
4731,RPS19,6223
4732,ARL2,402
4733,RIPK4,54101
4734,TSSK2,23617
4735,TXK,7294
4736,AKAP5,9495
4737,KRBOX4,55634
4738,ZNF419,79744
4739,ZNF551,90233
4740,ZNF417,147687
4741,ZNF415,55786
4742,ZNF558,148156
4743,ULK3,25989
4744,PIM2,11040
4745,LONP1,9361
4746,AAK1,22848
4747,PDPK1,5170
4748,CREB3L2,64764
4749,CREB3L3,84699
4750,ZNF286A,57335
4751,RPL37,6167
4752,NCBP1,4686
4753,MFAP1,4236
4754,PDCD11,22984
4755,SMG5,23381
4756,SMG7,9887
4757,SMG6,23293
4758,SMG1,23049
4759,RPF2,84154
4760,SMG9,56006
4761,SMG8,55181
4762,NOB1,28987
4763,PPP2R2A,5520
4764,IFRD2,7866
4765,EIF5A2,56648
4766,YBX3,8531
4767,RPS27L,51065
4768,POLR1B,84172
4769,POLR1C,9533
4770,RNPS1,10921
4771,RPL7A,6130
4772,GMDS,2762
4773,PPARD,5467
4774,PYM1,84305
4775,SERBP1,26135
4776,EIF4A3,9775
4777,RAI1,10743
4778,MUS81,80198
4779,NEDD8,4738
4780,RPS4Y1,6192
4781,SPCS2,9789
4782,TIMM9,26520
4783,SRPK1,6732
4784,TAF1D,79101
4785,SPCS3,60559
4786,EIF2S2,8894
4787,MCTS1,28985
4788,SEC61G,23480
4789,SEC61B,10952
4790,EXOC2,55770
4791,TRMT112,51504
4792,EIF3J,8669
4793,EIF3K,27335
4794,EIF3M,10480
4795,EIF3A,8661
4796,EIF3C,8663
4797,EEFSEC,60678
4798,EFL1,79631
4799,RPL37A,6168
4800,RPL27A,6157
4801,EXOSC8,11340
4802,WIF1,11197
4803,ARFGAP2,84364
4804,EXOSC2,23404
4805,EXOSC4,54512
4806,EXOSC5,56915
4807,GTF2E1,2960
4808,DDX56,54606
4809,PLCH1,23007
4810,DHPS,1725
4811,CNOT11,55571
4812,ZNF24,7572
4813,EIF4H,7458
4814,COX7A2,1347
4815,RPL7L1,285855
4816,RPLP2,6181
4817,TEX10,54881
4818,RPL41,6171
4819,UPF2,26019
4820,C1QBP,708
4821,SRP72,6731
4822,RANBP1,5902
4823,LETMD1,25875
4824,RPS4X,6191
4825,RTCB,51493
4826,COASY,80347
4827,RPS3A,6189
4828,RPL10L,140801
4829,ERCC4,2072
4830,ERCC5,2073
4831,RPS4Y2,140032
4832,MRPS11,64963
4833,NOP56,10528
4834,MDM4,4194
4835,NDUFS5,4725
4836,LSM8,51691
4837,LSM5,23658
4838,LSM6,11157
4839,LSM1,27257
4840,CASC3,22794
4841,HIST1H3D,8351
4842,DPH1,1801
4843,DPH5,51611
4844,SSR3,6747
4845,SSR4,6748
4846,SEC61A2,55176
4847,NACA2,342538
4848,LAS1L,81887
4849,RPL14,9045
4850,RPL15,6138
4851,RPL23,9349
4852,RPL39L,116832
4853,HIST3H3,8290
4854,NOP10,55505
4855,ROMO1,140823
4856,HSPA4L,22824
4857,BCCIP,56647
4858,RSL1D1,26156
4859,RPL18A,6142
4860,ARRB1,408
4861,RPS9,6203
4862,RBM8A,9939
4863,PNO1,56902
4864,RPS26,6231
4865,RPS24,6229
4866,RPS25,6230
4867,RPS21,6227
4868,MAST3,23031
4869,SRP68,6730
4870,MAGOHB,55110
4871,DNAJC3,5611
4872,RDH14,57665
4873,RPL28,6158
4874,RPL26,6154
4875,RPL21,6144
4876,SECISBP2,79048
4877,TRMT61B,55006
4878,RPL22L1,200916
4879,HIF1AN,55662
4880,EIF1AY,9086
4881,OAS2,4939
4882,MAGOH,4116
4883,MRPS9,64965
4884,NKRF,55922
4885,UPF1,5976
4886,RPL6,6128
4887,RPL7,6129
4888,RPL5,6125
4889,PABPC4,8761
4890,EXOSC10,5394
4891,NACA,4666
4892,ISCA2,122961
4893,POLR2G,5436
4894,POLR2L,5441
4895,RPL35A,6165
4896,NPM1,4869
4897,PABPC1,26986
4898,PABPC3,5042
4899,NSA2,10412
4900,HIST1H1E,3008
4901,EXOSC9,5393
4902,PSMB1,5689
4903,RPS13,6207
4904,MRPS12,6183
4905,RPS11,6205
4906,RPS10,6204
4907,RPS17,6218
4908,RPS14,6208
4909,RPS18,6222
4910,IGBP1,3476
4911,RPL3L,6123
4912,SRP54,6729
4913,SNRPN,6638
4914,RTF1,23168
4915,SNRPE,6635
4916,RPL26L1,51121
4917,RPL39,6170
4918,RPL34,6164
4919,RPL30,6156
4920,RPL31,6160
4921,UPF3B,65109
4922,UPF3A,65110
4923,DKC1,1736
4924,COPRS,55352
4925,SMARCC2,6601
4926,HIST1H4B,8366
4927,SMARCC1,6599
4928,HIST1H4E,8367
4929,HIST1H4J,8363
4930,GLRX2,51022
4931,DCTPP1,79077
4932,SCO1,6341
4933,LYRM4,57128
4934,PRPF4,9128
4935,EARS2,124454
4936,PRPF31,26121
4937,CBFB,865
4938,MRPL51,51258
4939,NDUFA12,55967
4940,DPY30,84661
4941,SCCPDH,51097
4942,USP39,10713
4943,HYLS1,219844
4944,SNAPC5,10302
4945,PTRH2,51651
4946,MTCH2,23788
4947,H2AFX,3014
4948,H2AFZ,3015
4949,POP5,51367
4950,MRPL24,79590
4951,ADCYAP1,116
4952,PTPMT1,114971
4953,GTF3C6,112495
4954,SLC25A33,84275
4955,EFTUD2,9343
4956,PSMG1,8624
4957,HIST4H4,121504
4958,NAXE,128240
4959,HIST2H3A,333932
4960,HIST1H2BC,3017
4961,CMSS1,84319
4962,RBFOX2,23543
4963,VBP1,7411
4964,ARRB2,409
4965,NDUFAF3,25915
4966,NDUFAF2,91942
4967,ADSL,158
4968,HYPK,25764
4969,MICOS10,440574
4970,CFAP36,112942
4971,GEMIN5,25929
4972,PSMB6,5694
4973,WIZ,58525
4974,CRTAP,10491
4975,ARL3,403
4976,HIST1H2AJ,8331
4977,HIST1H2AD,3013
4978,TXNL4A,10907
4979,HIST2H4A,8370
4980,TRMT10C,54931
4981,TIMM50,92609
4982,COA6,388753
4983,HIST1H3C,8352
4984,FAM216A,29902
4985,HIST1H3E,8353
4986,HIST1H3J,8356
4987,HIST2H2AC,8338
4988,KTI12,112970
4989,EWSR1,2130
4990,EPG5,57724
4991,LINS1,55180
4992,KDM2A,22992
4993,CEP295,85459
4994,AKAP9,10142
4995,ZSCAN16,80345
4996,DSTYK,25778
4997,RC3H1,149041
4998,ZNF451,26036
4999,AHSA2P,130872
5000,RSBN1L,222194
5001,TTC39B,158219
5002,CEP85L,387119
5003,NPHP3,27031
5004,SLC4A7,9497
5005,ZNF816-ZNF321P,100529240
5006,AKAP10,11216
5007,NCOA2,10499
5008,SMC6,79677
5009,ERICH1,157697
5010,ALG13,79868
5011,SREK1,140890
5012,ABCA5,23461
5013,PBRM1,55193
5014,RBM6,10180
5015,RBM5,10181
5016,RAB2B,84932
5017,ARL16,339231
5018,DDX17,10521
5019,CDK13,8621
5020,CNOT2,4848
5021,N4BP2,55728
5022,MIS18BP1,55320
5023,SEPSECS,51091
5024,HMBOX1,79618
5025,PNN,5411
5026,FAM126B,285172
5027,IKBKB,3551
5028,TNRC6B,23112
5029,PCF11,51585
5030,SMIM29,221491
5031,NPIPB4,440345
5032,CEP192,55125
5033,BAZ1A,11177
5034,SSH2,85464
5035,MANBA,4126
5036,SLTM,79811
5037,NFATC3,4775
5038,CCAR1,55749
5039,SHPRH,257218
5040,CEP97,79598
5041,MPHOSPH8,54737
5042,ARID2,196528
5043,HSPBAP1,79663
5044,LCORL,254251
5045,RCOR3,55758
5046,RASGRP1,10125
5047,ATXN7L1,222255
5048,SNRPA1,6627
5049,USF3,205717
5050,TRAPPC10,7109
5051,U2SURP,23350
5052,ZNF808,388558
5053,ZNF805,390980
5054,UHRF2,115426
5055,TAOK3,51347
5056,MYO9A,4649
5057,USP3,9960
5058,FAM13B,51306
5059,FAM192A,80011
5060,ARAP2,116984
5061,RALGAPB,57148
5062,ATG16L1,55054
5063,MFSD8,256471
5064,RUFY2,55680
5065,KRIT1,889
5066,FBXO11,80204
5067,PRPF4B,8899
5068,ATF7IP,55729
5069,RAPGEF6,51735
5070,S100PBP,64766
5071,SLC30A7,148867
5072,EML4,27436
5073,DMTF1,9988
5074,ANKRD49,54851
5075,SETD2,29072
5076,USP37,57695
5077,SYK,6850
5078,TTC17,55761
5079,ZBTB20,26137
5080,TASOR2,54906
5081,MED23,9439
5082,RICTOR,253260
5083,USP48,84196
5084,JMJD1C,221037
5085,RBM39,9584
5086,CDK11A,728642
5087,TENT2,167153
5088,ZNF586,54807
5089,REV1,51455
5090,EHMT1,79813
5091,PHTF2,57157
5092,MARK3,4140
5093,ZNF101,94039
5094,NAA16,79612
5095,NEMF,9147
5096,FAM214A,56204
5097,CFAP44,55779
5098,SON,6651
5099,NIPBL,25836
5100,HNRNPA2B1,3181
5101,RSRP1,57035
5102,PIGB,9488
5103,WDR33,55339
5104,KMT2D,8085
5105,PKN2,5586
5106,TIA1,7072
5107,ZNF292,23036
5108,SP100,6672
5109,PI4K2B,55300
5110,TRMT13,54482
5111,ITSN2,50618
5112,CAPN3,825
5113,PHC3,80012
5114,CREBRF,153222
5115,ATG2B,55102
5116,FAM76B,143684
5117,L3MBTL3,84456
5118,XRN1,54464
5119,NRDC,4898
5120,TRIM33,51592
5121,LUC7L,55692
5122,ABHD18,80167
5123,LRRK1,79705
5124,CHD9,80205
5125,ZFC3H1,196441
5126,ANKRD27,84079
5127,KIAA1109,84162
5128,KDM5A,5927
5129,AGO4,192670
5130,AGO2,27161
5131,FNBP4,23360
5132,BCOR,54880
5133,GPBP1L1,60313
5134,ZNF138,7697
5135,LPXN,9404
5136,MPPE1,65258
5137,VPS13C,54832
5138,VCPKMT,79609
5139,DENND1B,163486
5140,RASA2,5922
5141,ZNF707,286075
5142,BPTF,2186
5143,STX1A,6804
5144,MRPS10,55173
5145,CENPB,1059
5146,ZNF747,65988
5147,MRPS24,64951
5148,MDFI,4188
5149,MRPS33,51650
5150,MRPS31,10240
5151,DCAF1,9730
5152,ZNF783,100289678
5153,PTCD3,55037
5154,ZNF579,163033
5155,DAPK2,23604
5156,ZNF316,100131017
5157,SIRT1,23411
5158,ZMYM6,9204
5159,ZNF445,353274
5160,MRPS5,64969
5161,MRPS18C,51023
5162,HIST2H2AB,317772
5163,MRPS26,64949
5164,LLGL2,3993
5165,KRTAP10-7,386675
5166,KRTAP10-5,386680
5167,MRPS25,64432
5168,MRPS22,56945
5169,MRPS23,51649
5170,MRPS28,28957
5171,HOXA5,3202
5172,NKTR,4820
5173,DHX57,90957
5174,TOR2A,27433
5175,NIPA2,81614
5176,S100A10,6281
5177,SMAP1,60682
5178,TPD52,7163
5179,COMMD3,23412
5180,DRAP1,10589
5181,VDAC1,7416
5182,PARL,55486
5183,GNG5,2787
5184,PTGES3,10728
5185,NUP54,53371
5186,ARPC1A,10552
5187,POLB,5423
5188,FAM49B,51571
5189,CLTA,1211
5190,SUMF1,285362
5191,PSMG2,56984
5192,TMEM70,54968
5193,FDFT1,2222
5194,NUDT9,53343
5195,CLNS1A,1207
5196,MRPL15,29088
5197,MRPL18,29074
5198,TPRKB,51002
5199,ITGAE,3682
5200,PTDSS1,9791
5201,ZNF207,7756
5202,NDUFAF4,29078
5203,NDUFV2,4729
5204,PSMA3,5684
5205,LAPTM4B,55353
5206,EMC6,83460
5207,ENY2,56943
5208,RAB10,10890
5209,NDUFA7,4701
5210,NT5C3A,51251
5211,CKS2,1164
5212,JPT1,51155
5213,MAIP1,79568
5214,CMC2,56942
5215,NT5DC3,51559
5216,MRPS16,51021
5217,UTP3,57050
5218,GTF2A2,2958
5219,TMEM258,746
5220,WDR82P1,728505
5221,CIT,11113
5222,CACYBP,27101
5223,CNIH4,29097
5224,TRMT5,57570
5225,DYNLRB1,83658
5226,CNOT7,29883
5227,RMDN1,51115
5228,LSM4,25804
5229,COA4,51287
5230,INTS8,55656
5231,ORC5,5001
5232,LSM3,27258
5233,UQCR10,29796
5234,LAMTOR5,10542
5235,EEF1E1,9521
5236,ZNF704,619279
5237,IMPDH1,3614
5238,DCP1B,196513
5239,SF3B3,23450
5240,SAP30,8819
5241,ZNF260,339324
5242,ZNF414,84330
5243,SIN3A,25942
5244,SUDS3,64426
5245,INGX,27160
5246,TRIM67,440730
5247,ZNRF3,84133
5248,SAP30L,79685
5249,HIVEP1,3096
5250,ZC3H10,84872
5251,FAM168B,130074
5252,PRR20D,729246
5253,TEX37,200523
5254,JUND,3727
5255,ZC3H4,23211
5256,HELZ,9931
5257,MKRN3,7681
5258,MKRN2,23609
5259,ZMAT5,55954
5260,LOC105370298,
5261,ZRSR2P1,7310
5262,DAB1,1600
5263,MLLT6,4302
5264,OXER1,165140
5265,RBPMS2,348093
5266,DDX39B,7919
5267,RBM27,54439
5268,U2AF1,7307
5269,PRR3,80742
5270,KRTAP6-2,337967
5271,TENT5B,115572
5272,OTX2,5015
5273,ZC3H15,55854
5274,TRMT1,55621
5275,ZC3H18,124245
5276,MSX2,4488
5277,RBM4B,83759
5278,ZC3H7A,29066
5279,TOE1,114034
5280,NCS1,23413
5281,PPP1R10,5514
5282,NUP42,11097
5283,C10orf55,414236
5284,FOXH1,8928
5285,ZRSR2,8233
5286,CPSF4L,642843
5287,PRR20E,729250
5288,PLA2G10,8399
5289,ARID5A,10865
5290,C19orf54,284325
5291,ZC3H3,23144
5292,PRR20C,729240
5293,NFYA,4800
5294,PIAS2,9063
5295,ZC3H6,376940
5296,RBM26,64062
5297,ZGPAT,84619
5298,PRR20A,122183
5299,FOSB,2354
5300,POU2F1,5451
5301,IDI2,91734
5302,TRIM14,9830
5303,UBE2DNL,100131816
5304,PRPF6,24148
5305,SUZ12,23512
5306,TSPAN15,23555
5307,OSBPL2,9885
5308,SYNCRIP,10492
5309,XAF1,54739
5310,DNAJA1,3301
5311,PARP11,57097
5312,RNF2,6045
5313,FBXW10,10517
5314,YTHDF1,54915
5315,KANSL2,54934
5316,NFIL3,4783
5317,TMEM123,114908
5318,GID8,54994
5319,CDKN1A,1026
5320,SART3,9733
5321,CLP1,10978
5322,POLE3,54107
5323,RTF2,51507
5324,FBXL21P,26223
5325,FBXL22,283807
5326,NUDCD2,134492
5327,GRPEL1,80273
5328,TRIM55,84675
5329,PLP1,5354
5330,TRIM52,84851
5331,FBXW2,26190
5332,HNRNPC,3183
5333,ADRM1,11047
5334,WBP11,51729
5335,AIMP1,9255
5336,WAPL,23063
5337,COMMD3-BMI1,100532731
5338,TLK2,11011
5339,TBCC,6903
5340,HNRNPF,3185
5341,FAM32A,26017
5342,TOMM20,9804
5343,LAGE3,8270
5344,DTX3,196403
5345,LACRT,90070
5346,MOB1A,55233
5347,CPLX1,10815
5348,RNF166,115992
5349,TM9SF4,9777
5350,CSTF1,1477
5351,USO1,8615
5352,HIPK1,204851
5353,SSH1,54434
5354,REXO2,25996
5355,KPNA3,3839
5356,KDELR1,10945
5357,VPS72,6944
5358,UGCG,7357
5359,TIPRL,261726
5360,RAB7B,338382
5361,NUP153,9972
5362,GABRD,2563
5363,AGO3,192669
5364,DYNC1LI2,1783
5365,TNPO1,3842
5366,PRPF40A,55660
5367,PDCD6,10016
5368,IGHA1,3493
5369,MTF2,22823
5370,ZNRD2,10534
5371,USP13,8975
5372,ATN1,1822
5373,FOLR3,2352
5374,ZCCHC10,54819
5375,AGK,55750
5376,UCHL5,51377
5377,ANP32E,81611
5378,SRSF10,10772
5379,ANP32A,8125
5380,VDAC2,7417
5381,C8orf33,65265
5382,RBM15,64783
5383,KHDC4,22889
5384,TAF1B,9014
5385,MRPL50,54534
5386,ZC3H14,79882
5387,DHX9,1660
5388,DIMT1,27292
5389,OSGEP,55644
5390,NUP98,4928
5391,NDUFB3,4709
5392,NUP93,9688
5393,TAF1A,9015
5394,HSF2,3298
5395,IFRD1,3475
5396,MED12,9968
5397,CEP83,51134
5398,HNRNPDL,9987
5399,DDX46,9879
5400,DBF4,10926
5401,PYDC1,260434
5402,SNRNP27,11017
5403,TSN,7247
5404,HMGN5,79366
5405,PDS5A,23244
5406,GTF3C3,9330
5407,KRR1,11103
5408,TNNT1,7138
5409,CHCHD3,54927
5410,CCT8,10694
5411,BMS1,9790
5412,FARSB,10056
5413,IPO8,10526
5414,CETN2,1069
5415,TTK,7272
5416,HMMR,3161
5417,CCDC59,29080
5418,PAXIP1,22976
5419,FAM136A,84908
5420,FAM120A,23196
5421,RPAP3,79657
5422,GART,2618
5423,ARL5A,26225
5424,MCCC2,64087
5425,NUFIP1,26747
5426,ZC3H8,84524
5427,SNRPB2,6629
5428,DNAJC9,23234
5429,TOP1,7150
5430,RRP15,51018
5431,NUP133,55746
5432,KIF23,9493
5433,PRKDC,5591
5434,UNG,7374
5435,PRKCSH,5589
5436,MTIF2,4528
5437,AKAP11,11215
5438,DCTN1,1639
5439,DCTN5,84516
5440,PHAX,51808
5441,SMC2,10592
5442,GRWD1,83743
5443,ARF4,378
5444,SOAT2,8435
5445,RBM17,84991
5446,TFB1M,51106
5447,CEP44,80817
5448,HACD3,51495
5449,RGPD3,653489
5450,NOL8,55035
5451,NOL7,51406
5452,MOB4,25843
5453,RIOK2,55781
5454,CEP170,9859
5455,LTV1,84946
